,ROI,pvalue,signal,bonferroni,holm,fdr_bh,fdr_by
1,1,0.11866240212537053,False,1.0,1.0,0.1745035325373096,0.7851272251492056
2,2,0.07262070763965511,False,1.0,1.0,0.12350151124991118,0.5556586587073519
3,3,0.029634115200966867,False,1.0,0.8297552256270723,0.06391837354539283,0.2875818874727656
4,4,0.09051902902563148,False,1.0,1.0,0.14599843391230885,0.6568769332459956
5,5,0.09723275617084282,False,1.0,1.0,0.1519261815169419,0.68354708691303
6,6,0.03507869513209111,False,1.0,0.9120460734343688,0.07015739026418222,0.3156525047998694
7,7,0.07410090674994671,False,1.0,1.0,0.12350151124991118,0.5556586587073519
8,8,0.8868923443302288,False,1.0,1.0,0.8868923443302288,1.0
9,9,0.40080207842514765,False,1.0,1.0,0.43565443307081264,1.0
10,10,0.3636324272128516,False,1.0,1.0,0.422828403735874,1.0
11,11,0.008871724595004973,False,0.44358622975024864,0.2927669116351641,0.02444230113877033,0.10997093176461083
12,12,0.458995845423125,False,1.0,1.0,0.48829345257779255,1.0
13,13,0.0005409525196069864,False,0.027047625980349318,0.023260958343100414,0.003233041575006332,0.014546117913309458
14,14,0.21527244719616956,False,1.0,1.0,0.2759903169181661,1.0
15,15,0.005789326998992695,False,0.28946634994963477,0.20262644496474433,0.018091646871852173,0.08139803418500811
16,16,0.001983476206634158,False,0.09917381033170791,0.07537209585209802,0.007628754640900608,0.03432333360514538
17,17,0.2841334014332367,False,1.0,1.0,0.35516675179154583,1.0
18,18,0.009544967075390822,False,0.4772483537695411,0.3054389464125063,0.02444230113877033,0.10997093176461083
19,19,0.6510102203713148,False,1.0,1.0,0.6781356462201197,1.0
20,20,0.00017201346893690956,False,0.008600673446845479,0.00791261957109784,0.0014539625243517812,0.006541675951294459
21,21,0.030680819301788554,False,1.0,0.8297552256270723,0.06391837354539283,0.2875818874727656
22,22,0.38424818399448957,False,1.0,1.0,0.43565443307081264,1.0
23,23,0.012326125652831784,False,0.6163062826415892,0.3697837695849535,0.029347918221028058,0.1320423103289048
24,24,0.005025842891921313,False,0.25129214459606564,0.18093034410916725,0.01675280963973771,0.07537433056312455
25,25,0.164778758417894,False,1.0,1.0,0.22885938669151945,1.0
26,26,0.40074074386797676,False,1.0,1.0,0.43565443307081264,1.0
27,27,0.11683836043105007,False,1.0,1.0,0.1745035325373096,0.7851272251492056
28,28,0.3625602882293447,False,1.0,1.0,0.422828403735874,1.0
29,29,0.17490886576060624,False,1.0,1.0,0.23132440189882097,1.0
30,30,0.05642511124239856,False,1.0,1.0,0.10449094674518251,0.4701262254030207
31,31,0.34610200626717036,False,1.0,1.0,0.42207561739898825,1.0
32,32,0.8377766686546836,False,1.0,1.0,0.8548741516884527,1.0
33,33,0.06499276069996494,False,1.0,1.0,0.11605850124993738,0.5221710283822304
34,34,0.17580654544310395,False,1.0,1.0,0.23132440189882097,1.0
35,35,0.015955229423957107,False,0.7977614711978553,0.4627016532947561,0.03626188505444797,0.16314966681486026
36,36,0.006788301731336817,True,0.33941508656684083,0.23080225886545178,0.019965593327461225,0.08982930408182786
37,37,0.00017447550292221375,True,0.008723775146110687,0.00791261957109784,0.0014539625243517812,0.006541675951294459
38,38,2.7983558828946277e-06,True,0.00013991779414473138,0.00013711943826183676,6.995889707236569e-05,0.0003147594431716264
39,39,0.00010400645815465005,True,0.005200322907732502,0.004888303533268553,0.0013000807269331256,0.005849330146876716
40,40,0.16438733084870577,True,1.0,1.0,0.22885938669151945,1.0
41,41,0.03988259776948399,True,1.0,0.9970649442370997,0.07669730340285383,0.34507691690559145
42,42,0.0007566054343674926,True,0.03783027171837463,0.0310208228090672,0.003783027171837463,0.017020616046576377
43,43,0.0005819474835011397,True,0.029097374175056985,0.02444179430704787,0.003233041575006332,0.014546117913309458
44,44,0.0014014818904954914,True,0.07007409452477457,0.05605927561981965,0.006370372229524961,0.028661612742224216
45,45,0.0016642003189802261,True,0.08321001594901131,0.06490381244022882,0.006934167995750942,0.031198245663355682
46,46,0.0003044382674666151,True,0.015221913373330754,0.013395283768531063,0.0021745590533329647,0.009783787701268252
47,47,0.0038680582477637377,True,0.19340291238818688,0.1431181551672583,0.013814493742013347,0.06215424399038487
48,48,7.196419286762358e-05,True,0.0035982096433811793,0.003454281257645932,0.0011994032144603932,0.005396361345309671
49,49,2.387742067438045e-06,True,0.00011938710337190225,0.00011938710337190225,6.995889707236569e-05,0.0003147594431716264
50,50,0.009776920455508133,True,0.4888460227754066,0.3054389464125063,0.02444230113877033,0.10997093176461083
