,ROI,pvalue,signal,bonferroni,holm,fdr_bh,fdr_by
1,1,0.053293158428667074,False,1.0,1.0,0.1703712465042964,0.7665352217699686
2,2,0.02286489877400916,False,1.0,0.9603257485083847,0.12495995616659132,0.5622205018621385
3,3,0.20093988001162807,False,1.0,1.0,0.31396856251816885,1.0
4,4,0.29194413054028223,False,1.0,1.0,0.39451909532470575,1.0
5,5,0.13173013297393754,False,1.0,1.0,0.23523238031060273,1.0
6,6,0.1692041521511096,False,1.0,1.0,0.2729099228243703,1.0
7,7,0.9024337978229712,False,1.0,1.0,0.940035206065595,1.0
8,8,0.36293861889920814,False,1.0,1.0,0.46530592166565143,1.0
9,9,0.06598332989528118,False,1.0,1.0,0.1736403418296873,0.781243552909475
10,10,0.10965046394129106,False,1.0,1.0,0.22444433546818904,1.0
11,11,0.21229872391821805,False,1.0,1.0,0.31586059578457826,1.0
12,12,0.5369697216872545,False,1.0,1.0,0.6243833973107611,1.0
13,13,0.1258811399189298,False,1.0,1.0,0.2331132220720922,1.0
14,14,0.049262486426840765,False,1.0,1.0,0.1703712465042964,0.7665352217699686
15,15,0.0613336487415467,False,1.0,1.0,0.1703712465042964,0.7665352217699686
16,16,0.0030188111191913943,False,0.1509405559595697,0.14188412260199554,0.037735138989892426,0.1697781387859268
17,17,0.05844441082604698,False,1.0,1.0,0.1703712465042964,0.7665352217699686
18,18,0.9275506896244161,False,1.0,1.0,0.9464802955351185,1.0
19,19,0.22110241704920477,False,1.0,1.0,0.31586059578457826,1.0
20,20,0.32556378620787535,False,1.0,1.0,0.4283734029050991,1.0
21,21,0.13955639614858023,False,1.0,1.0,0.2406144761182418,1.0
22,22,0.2633209156999499,False,1.0,1.0,0.36572349402770826,1.0
23,23,0.094363072334755,False,1.0,1.0,0.2051371137712065,0.9229539973689027
24,24,0.11900269501546996,False,1.0,1.0,0.22885133656821147,1.0
25,25,0.08769723788520116,False,1.0,1.0,0.20349084082436575,0.9155470773381293
26,26,0.22047792798379268,False,1.0,1.0,0.31586059578457826,1.0
27,27,0.024991991233318266,False,1.0,1.0,0.12495995616659132,0.5622205018621385
28,28,0.9956354412299473,False,1.0,1.0,0.9956354412299473,1.0
29,29,0.8558025691570966,False,1.0,1.0,0.9104282650607411,1.0
30,30,0.08953596996272092,False,1.0,1.0,0.20349084082436575,0.9155470773381293
31,31,0.44048336112455116,False,1.0,1.0,0.5371748306396966,1.0
32,32,0.05568379374615038,False,1.0,1.0,0.1703712465042964,0.7665352217699686
33,33,0.8112119448747962,False,1.0,1.0,0.8817521139943436,1.0
34,34,0.16484770972595103,False,1.0,1.0,0.2729099228243703,1.0
35,35,0.41692710205515376,False,1.0,1.0,0.5211588775689422,1.0
36,36,0.7917489978392416,False,1.0,1.0,0.8797211087102684,1.0
37,37,0.509843823956245,False,1.0,1.0,0.606956933281244,1.0
38,38,0.6324663470402532,False,1.0,1.0,0.7187117580002877,1.0
39,39,0.03535756220871188,False,1.0,1.0,0.1607161918577813,0.7230951483625054
40,40,0.05360647416445904,False,1.0,1.0,0.1703712465042964,0.7665352217699686
41,41,7.707637788269129e-09,True,3.853818894134564e-07,3.853818894134564e-07,3.853818894134564e-07,1.7339122541445028e-06
42,42,0.005416123024877722,True,0.27080615124388613,0.24372553611949752,0.045134358540647686,0.2030687468881563
43,43,0.013692319876128047,True,0.6846159938064024,0.6024620745496341,0.09090281215758851,0.408990417728579
44,44,0.014544449945214161,True,0.7272224972607081,0.6254113476442089,0.09090281215758851,0.408990417728579
45,45,0.11222216773409452,True,1.0,1.0,0.22444433546818904,1.0
46,46,0.003974995285029374,True,0.19874976425146867,0.1828497831113512,0.039749952850293736,0.17884320006238447
47,47,0.07229677668132325,True,1.0,1.0,0.18074194170330812,0.8131951089715495
48,48,0.046006478629859696,True,1.0,1.0,0.1703712465042964,0.7665352217699686
49,49,0.0001370636989449797,True,0.006853184947248985,0.006579057549359026,0.0022843949824163283,0.010277962099740495
50,50,1.9637431227138726e-05,True,0.0009818715613569362,0.0009622341301297976,0.0004909357806784681,0.002208820885205487
