,ROI,pvalue,signal,bonferroni,holm,fdr_bh,fdr_by
1,1,0.02531497768758284,False,1.0,0.9366541744405651,0.08188414371094418,0.3684135765088138
2,2,0.20429023486959846,False,1.0,1.0,0.4085804697391969,1.0
3,3,0.36402610889769643,False,1.0,1.0,0.5515547104510552,1.0
4,4,0.030229768187923625,False,1.0,1.0,0.08891108290565772,0.4000292188457852
5,5,0.15945983227661775,False,1.0,1.0,0.3374844620078916,1.0
6,6,0.48742679395537764,False,1.0,1.0,0.61997362417722,1.0
7,7,0.9161505308290966,False,1.0,1.0,0.9347248776241243,1.0
8,8,0.9306685242374546,False,1.0,1.0,0.9347248776241243,1.0
9,9,0.01728570228698583,False,0.8642851143492916,0.6568566869054616,0.06648347033456088,0.29912278463992226
10,10,0.39304144570432126,False,1.0,1.0,0.5780021260357665,1.0
11,11,0.12196646786362889,False,1.0,1.0,0.29039635205625924,1.0
12,12,0.5320925889422317,False,1.0,1.0,0.6334435582645616,1.0
13,13,0.4070499052210503,False,1.0,1.0,0.5814998646015004,1.0
14,14,0.4772650055811184,False,1.0,1.0,0.61997362417722,1.0
15,15,0.02620292598750214,False,1.0,0.9366541744405651,0.08188414371094418,0.3684135765088138
16,16,0.33850686319247897,False,1.0,1.0,0.5289169737382484,1.0
17,17,0.025454054544424724,False,1.0,0.9366541744405651,0.08188414371094418,0.3684135765088138
18,18,0.5943039999123054,False,1.0,1.0,0.6910511626887272,1.0
19,19,0.1283732047641717,False,1.0,1.0,0.29175728355493563,1.0
20,20,0.2896663245107992,False,1.0,1.0,0.46720374921096647,1.0
21,21,0.4452260152124702,False,1.0,1.0,0.6183694655728753,1.0
22,22,0.7811909348296375,False,1.0,1.0,0.8679899275884861,1.0
23,23,0.8487243974351569,False,1.0,1.0,0.9225265189512575,1.0
24,24,0.23801586672032318,False,1.0,1.0,0.4250283334291485,1.0
25,25,0.5027999298855197,False,1.0,1.0,0.61997362417722,1.0
26,26,0.5022183588066466,False,1.0,1.0,0.61997362417722,1.0
27,27,0.9347248776241243,False,1.0,1.0,0.9347248776241243,1.0
28,28,0.08307451297379269,False,1.0,1.0,0.21769571780370675,0.9794577356738933
29,29,0.2377011435543646,False,1.0,1.0,0.4250283334291485,1.0
30,30,0.5083783718253204,False,1.0,1.0,0.61997362417722,1.0
31,31,0.16199254176378797,False,1.0,1.0,0.3374844620078916,1.0
32,32,0.28361109565390974,False,1.0,1.0,0.46720374921096647,1.0
33,33,0.26255793798316757,False,1.0,1.0,0.4526860999709786,1.0
34,34,0.8765369142317772,False,1.0,1.0,0.9324860789699757,1.0
35,35,0.7440847379392836,False,1.0,1.0,0.8455508385673678,1.0
36,36,0.03952059286886084,True,1.0,1.0,0.10977942463572456,0.4939201733597846
37,37,0.010746351087603313,True,0.5373175543801656,0.4324329511810485,0.048847050398196874,0.2197729099132138
38,38,0.0014447316572873724,True,0.07223658286436863,0.06934711954979388,0.02407886095478954,0.10833573974868103
39,39,0.012971634414398487,True,0.6485817207199244,0.505893742161541,0.05404847672666036,0.24317519501716392
40,40,0.0003626092258890817,True,0.018130461294454087,0.017767852068565005,0.009065230647227042,0.040786334121191405
41,41,0.0027407072888060756,True,0.1370353644403038,0.12881324257388554,0.030202127555541695,0.1358855735267994
42,42,0.009493031480163037,True,0.47465157400815183,0.40820035364701057,0.048847050398196874,0.2197729099132138
43,43,0.010296022647167821,True,0.5148011323583911,0.4324329511810485,0.048847050398196874,0.2197729099132138
44,44,5.757614338723006e-06,True,0.00028788071693615033,0.00028788071693615033,0.0002878807169361503,0.0012952344584412291
45,45,0.0870782871214827,True,1.0,1.0,0.21769571780370675,0.9794577356738933
46,46,0.010408414337911677,True,0.5204207168955839,0.4324329511810485,0.048847050398196874,0.2197729099132138
47,47,0.22532787840777943,True,1.0,1.0,0.4250283334291485,1.0
48,48,0.007992484384760266,True,0.39962421923801333,0.3516693129294517,0.048847050398196874,0.2197729099132138
49,49,0.0030202127555541696,True,0.15101063777770848,0.1389297867554918,0.030202127555541695,0.1358855735267994
50,50,0.004041479551890352,True,0.2020739775945176,0.18186657983506582,0.03367899626575293,0.1515287197884523
