,ROI,pvalue,signal,bonferroni,holm,fdr_bh,fdr_by
1,1,0.455923726762391,False,1.0,1.0,0.5180951440481716,1.0
2,2,0.41030566710945987,False,1.0,1.0,0.4770996129179766,1.0
3,3,0.672311279015918,False,1.0,1.0,0.7003242489749146,1.0
4,4,0.13735022424113577,False,1.0,1.0,0.1907642003349108,0.8582873085089744
5,5,0.2419014602828001,False,1.0,1.0,0.2950017808326831,1.0
6,6,0.1368352160753586,False,1.0,1.0,0.1907642003349108,0.8582873085089744
7,7,0.0809912282765122,False,1.0,1.0,0.13063101334921323,0.5877357526121624
8,8,0.21612543295559516,False,1.0,1.0,0.28027284009976344,1.0
9,9,0.40374995186556617,False,1.0,1.0,0.4770996129179766,1.0
10,10,0.22752222894996946,False,1.0,1.0,0.2844027861874618,1.0
11,11,0.07606095927117906,False,1.0,1.0,0.12676826545196512,0.570356456652243
12,12,0.13557014283542704,False,1.0,1.0,0.1907642003349108,0.8582873085089744
13,13,0.2186128152778155,False,1.0,1.0,0.28027284009976344,1.0
14,14,0.8449303270772406,False,1.0,1.0,0.8449303270772406,1.0
15,15,0.01250069766367065,False,0.6250348831835325,0.3500195345827782,0.027175429703631845,0.1222678383939764
16,16,0.6257249924655186,False,1.0,1.0,0.6656648856016155,1.0
17,17,0.13729056499097916,False,1.0,1.0,0.1907642003349108,0.8582873085089744
18,18,0.12342771149899771,False,1.0,1.0,0.1907642003349108,0.8582873085089744
19,19,0.8077091348747616,False,1.0,1.0,0.8241929947701649,1.0
20,20,0.5977489919582968,False,1.0,1.0,0.6499502847890816,1.0
21,21,0.0018294372466198126,False,0.09147186233099062,0.060371429138453815,0.004856807885321024,0.021851775964876793
22,22,0.15970196905966677,False,1.0,1.0,0.2158134717022524,0.9709891239661801
23,23,0.0745295420787217,False,1.0,1.0,0.12676826545196512,0.570356456652243
24,24,0.07301010649144699,False,1.0,1.0,0.12676826545196512,0.570356456652243
25,25,0.597954262005955,False,1.0,1.0,0.6499502847890816,1.0
26,26,0.0031866257306271744,True,0.15933128653135872,0.09878539764944241,0.007966564326567935,0.03584320874623921
27,27,3.991732100874572e-05,True,0.001995866050437286,0.0015168581983323374,0.00015352815772594507,0.0006907547068244539
28,28,1.6005847422788798e-06,True,8.002923711394399e-05,7.202631340254959e-05,1.3338206185657332e-05,6.001132847424801e-05
29,29,1.7435082535755823e-07,True,8.717541267877911e-06,8.543190442520353e-06,4.358770633938956e-06,1.9611004104771674e-05
30,30,0.04478528999552813,True,1.0,1.0,0.09330268749068361,0.41978794963856564
31,31,0.07568740534291594,True,1.0,1.0,0.12676826545196512,0.570356456652243
32,32,6.461383413562807e-05,True,0.0032306917067814033,0.0023907118630182387,0.0002307636933415288,0.0010382532409748204
33,33,0.0018455869964219894,True,0.09227934982109946,0.060371429138453815,0.004856807885321024,0.021851775964876793
34,34,0.00011766728408166761,True,0.005883364204083381,0.004236022226940034,0.0003922242802722254,0.0017646975756232127
35,35,8.885160391412846e-07,True,4.442580195706423e-05,4.1760253839640374e-05,1.1106450489266057e-05,4.997020133119728e-05
36,36,2.7001532429487788e-05,True,0.0013500766214743895,0.0010800612971795115,0.0001227342383158536,0.0005522065402264842
37,37,1.2458213941655544e-06,True,6.229106970827771e-05,5.73077841316155e-05,1.2458213941655543e-05,5.6052062672346674e-05
38,38,0.007928118110777847,True,0.3964059055388923,0.22991542521255756,0.018018450251767834,0.08106870756117698
39,39,1.2723824852002951e-05,True,0.0006361912426001476,0.000534400643784124,7.068791584446084e-05,0.00031803944832277934
40,40,0.0071136501658207885,True,0.3556825082910394,0.21340950497462366,0.016937262299573305,0.0762042209549259
41,41,2.2833345095604228e-06,True,0.00011416672547802114,0.0001004667184206586,1.6309532211145874e-05,7.337993439004322e-05
42,42,3.40128551343424e-05,True,0.00170064275671712,0.0013265013502393535,0.00014172022972642668,0.0006376284141344111
43,43,1.7082618828666354e-08,True,8.541309414333177e-07,8.541309414333177e-07,8.541309414333176e-07,3.842910491329119e-06
44,44,2.3788034244360372e-05,True,0.0011894017122180186,0.0009753094040187753,0.00011894017122180186,0.0005351362533029466
45,45,0.07363115921753553,True,1.0,1.0,0.12676826545196512,0.570356456652243
46,46,0.00018748780245710347,True,0.009374390122855174,0.006562073085998621,0.0005858993826784484,0.0026360816302707884
47,47,0.00034706056111151695,True,0.01735302805557585,0.011800059077791577,0.001020766356210344,0.0045926374390486534
48,48,0.060733286922827916,True,1.0,1.0,0.12146657384565583,0.5465030574749599
49,49,7.500229605911886e-07,True,3.7501148029559434e-05,3.6001102108377055e-05,1.1106450489266057e-05,4.997020133119728e-05
50,50,3.857252309302982e-06,True,0.0001928626154651491,0.00016586184930002823,2.4107826933143636e-05,0.00010846606363312171
