,ROI,pvalue,signal,bonferroni,holm,fdr_bh,fdr_by
1,1,0.2752298165642152,False,1.0,1.0,0.34403727070526896,1.0
2,2,0.9001735353432152,False,1.0,1.0,0.9001735353432152,1.0
3,3,0.14271761258861806,False,1.0,1.0,0.20987884204208537,0.9442880065181485
4,4,0.31710100475977443,False,1.0,1.0,0.37750119614258865,1.0
5,5,0.5263418980313472,False,1.0,1.0,0.59811579321744,1.0
6,6,0.8450681919265448,False,1.0,1.0,0.8802793665901508,1.0
7,7,0.19833805146564473,False,1.0,1.0,0.2609711203495325,1.0
8,8,0.8990425314237981,False,1.0,1.0,0.9001735353432152,1.0
9,9,0.16500686801010253,False,1.0,1.0,0.2296295047959031,1.0
10,10,0.020821158840506754,False,1.0,0.5449835154243693,0.04164231768101351,0.18735733801082574
11,11,0.005738854714702697,False,0.28694273573513485,0.1951210602998917,0.01687898445500793,0.07594201696555104
12,12,0.027705888501577364,False,1.0,0.6649413240378568,0.05130720092884697,0.23084163231380864
13,13,0.1655490794396138,False,1.0,1.0,0.2296295047959031,1.0
14,14,0.2115016999761869,False,1.0,1.0,0.271156025610496,1.0
15,15,0.018067721493715043,False,0.9033860746857522,0.5058962018240212,0.039277655421119655,0.1767182369477652
16,16,0.016953411770087776,False,0.8476705885043888,0.4916489413325455,0.038530481295654034,0.17335654713380866
17,17,0.607004009195149,False,1.0,1.0,0.674448899105721,1.0
18,18,0.30695606176030366,False,1.0,1.0,0.3743366606832972,1.0
19,19,0.7655461878868358,False,1.0,1.0,0.8321154216161258,1.0
20,20,0.11092536225184352,False,1.0,1.0,0.1733208785185055,0.7798062218744054
21,21,0.46945298977063266,False,1.0,1.0,0.5458755695007357,1.0
22,22,0.14200414864912322,False,1.0,1.0,0.20987884204208537,0.9442880065181485
23,23,0.8176669952506301,False,1.0,1.0,0.8698585055857768,1.0
24,24,0.16992583354896829,False,1.0,1.0,0.2296295047959031,1.0
25,25,0.04592335293171421,False,1.0,1.0,0.08200598737806108,0.3689617761863478
26,26,0.0008148112204715675,True,0.04074056102357837,0.032592448818862696,0.003703687365779852,0.016663649967619952
27,27,0.001775748283710009,True,0.08878741418550044,0.06570268649727033,0.006341958156107174,0.028533771991419227
28,28,0.020184574645347012,True,1.0,0.5449835154243693,0.04164231768101351,0.18735733801082574
29,29,0.0010887175384471691,True,0.054435876922358455,0.04245998399943959,0.004536323076863205,0.020409849003809887
30,30,0.009528741851823704,True,0.4764370925911852,0.31444848111018225,0.026468727366176958,0.11908823946468948
31,31,0.00028023234580504464,True,0.014011617290252232,0.011769758523811876,0.0015568463655835814,0.007004571478992412
32,32,0.05439083626298558,True,1.0,1.0,0.09377730390169929,0.4219233463286661
33,33,0.012397414104529374,True,0.6198707052264687,0.3876024511257317,0.030993535261323434,0.13944627930144762
34,34,1.3438423399671666e-05,True,0.0006719211699835833,0.00064504432318424,0.0002239737233278611,0.0010077037716422301
35,35,6.007139050089967e-05,True,0.0030035695250449834,0.002703212572540485,0.00047429121094689326,0.0021339335482149888
36,36,0.10927358171609954,True,1.0,1.0,0.1733208785185055,0.7798062218744054
37,37,6.640076953256506e-05,True,0.003320038476628253,0.0029216338594328624,0.00047429121094689326,0.0021339335482149888
38,38,0.012112576597679116,True,0.6056288298839558,0.3876024511257317,0.030993535261323434,0.13944627930144762
39,39,5.4501674898183406e-05,True,0.0027250837449091705,0.0025070770453164367,0.00047429121094689326,0.0021339335482149888
40,40,2.5407042606590625e-05,True,0.0012703521303295312,0.0011941310025097593,0.0003175880325823828,0.0014288937715841957
41,41,9.292460093072731e-06,True,0.0004646230046536365,0.0004553305445605638,0.0002239737233278611,0.0010077037716422301
42,42,0.0017019025200663118,True,0.08509512600331559,0.06467229576251984,0.006341958156107174,0.028533771991419227
43,43,0.07561770980451472,True,1.0,1.0,0.12602951634085788,0.5670326727078632
44,44,0.014785752092827962,True,0.7392876046413981,0.44357256278483886,0.03520417164959039,0.1583907970173024
45,45,0.0038810634959293164,True,0.19405317479646583,0.13583722235752607,0.012128323424779113,0.05456781749775198
46,46,5.307769940788206e-07,True,2.653884970394103e-05,2.653884970394103e-05,2.653884970394103e-05,0.00011940373426109372
47,47,0.0021956031402107132,True,0.10978015701053566,0.07904171304758567,0.007318677134035711,0.03292823123096296
48,48,0.0006747936269689645,True,0.03373968134844822,0.027666538705727543,0.0033739681348448226,0.015180175443647194
49,49,0.02284837965902581,True,1.0,0.5712094914756453,0.043939191651972714,0.1976914456424353
50,50,0.0002704604789086605,True,0.013523023945433024,0.011629800593072401,0.0015568463655835814,0.007004571478992412
