,ROI,pvalue,signal,bonferroni,holm,fdr_bh,fdr_by
1,1,0.9884225527201371,False,1.0,1.0,0.9884225527201371,1.0
2,2,0.40445798943671774,False,1.0,1.0,0.5777971277667396,1.0
3,3,0.16040797928041176,False,1.0,1.0,0.36456358927366306,1.0
4,4,0.2285093394244429,False,1.0,1.0,0.43944103735469786,1.0
5,5,0.8090930477881746,False,1.0,1.0,0.8428052581126819,1.0
6,6,0.06229062158080291,False,1.0,1.0,0.22246650564572465,1.0
7,7,0.530021196941554,False,1.0,1.0,0.6973963117652027,1.0
8,8,0.4608309039961933,False,1.0,1.0,0.6400429222169352,1.0
9,9,0.7891603430834369,False,1.0,1.0,0.8405009566188162,1.0
10,10,0.25495716096449095,False,1.0,1.0,0.44910638263618197,1.0
11,11,0.7791435657660889,False,1.0,1.0,0.8405009566188162,1.0
12,12,0.7256192037169558,False,1.0,1.0,0.8405009566188162,1.0
13,13,0.386634525931566,False,1.0,1.0,0.5685801851934794,1.0
14,14,0.26946382958170917,False,1.0,1.0,0.44910638263618197,1.0
15,15,0.6181885369972361,False,1.0,1.0,0.753888459752727,1.0
16,16,0.10320144592361241,False,1.0,1.0,0.2907643443905792,1.0
17,17,0.0001999410295676915,False,0.009997051478384575,0.009797110448816884,0.004998525739192287,0.02248939368955097
18,18,0.2866796258052926,False,1.0,1.0,0.4623864932343429,1.0
19,19,0.10159449665336573,False,1.0,1.0,0.2907643443905792,1.0
20,20,0.7900708992216872,False,1.0,1.0,0.8405009566188162,1.0
21,21,0.261356817803309,False,1.0,1.0,0.44910638263618197,1.0
22,22,0.5703215646190352,False,1.0,1.0,0.7129019557737939,1.0
23,23,0.21370250868539806,False,1.0,1.0,0.4274050173707961,1.0
24,24,0.11049045086842009,False,1.0,1.0,0.2907643443905792,1.0
25,25,0.20356547481667078,False,1.0,1.0,0.42409473920139745,1.0
26,26,0.13047102443593425,False,1.0,1.0,0.31064529627603393,1.0
27,27,0.5525635275670789,False,1.0,1.0,0.7084147789321524,1.0
28,28,0.783699307920108,False,1.0,1.0,0.8405009566188162,1.0
29,29,0.6891143358487382,False,1.0,1.0,0.820374209343736,1.0
30,30,0.0671684839810051,False,1.0,1.0,0.22389494660335033,1.0
31,31,0.507866918427741,False,1.0,1.0,0.6863066465239743,1.0
32,32,0.048817857802725,False,1.0,1.0,0.1877609915489423,0.844775255507027
33,33,0.17221788661304877,False,1.0,1.0,0.3743867100283669,1.0
34,34,0.3285686607086588,False,1.0,1.0,0.5133885323572793,1.0
35,35,0.9388245238889344,False,1.0,1.0,0.9579842080499331,1.0
36,36,0.02414061360627569,True,1.0,1.0,0.13411452003486496,0.6034087644883529
37,37,0.3759401836437186,True,1.0,1.0,0.5685801851934794,1.0
38,38,0.004969949978453226,True,0.2484974989226613,0.22364774903039517,0.04141624982044355,0.18634021228572467
39,39,0.24474464486020078,True,1.0,1.0,0.44910638263618197,1.0
40,40,0.10685432649243205,True,1.0,1.0,0.2907643443905792,1.0
41,41,0.041802074587383914,True,1.0,1.0,0.1741753107807663,0.7836504880700103
42,42,0.029539450014414312,True,1.0,1.0,0.1376783539277407,0.6194431849640987
43,43,0.011706187062975042,True,0.5853093531487521,0.5150722307709018,0.08361562187839315,0.376203852323001
44,44,1.2440182264813856e-09,True,6.220091132406928e-08,6.220091132406928e-08,6.220091132406928e-08,2.798546722782076e-07
45,45,0.003094053343115053,True,0.15470266715575265,0.14232645378329245,0.03094053343115053,0.13920781318419248
46,46,0.0004521621585210329,True,0.022608107926051644,0.021703783609009576,0.0075360359753505485,0.03390617329013977
47,47,0.11869200565665819,True,1.0,1.0,0.29673001414164546,1.0
48,48,0.002344494203800695,True,0.11722471019003475,0.11019122757863266,0.029306177547508687,0.131854510467781
49,49,0.016186539600294602,True,0.8093269800147301,0.6960212028126679,0.10116587250184127,0.45516603361703806
50,50,0.030289237864102952,True,1.0,1.0,0.1376783539277407,0.6194431849640987
