,ROI,pvalue,signal,bonferroni,holm,fdr_bh,fdr_by
1,1,0.06430652736741642,False,1.0,1.0,0.20095789802317632,0.9041508475653348
2,2,0.04289328794880769,False,1.0,1.0,0.14297762649602563,0.643285700392589
3,3,0.5078415716407245,False,1.0,1.0,0.705335516167673,1.0
4,4,0.2763318409038792,False,1.0,1.0,0.5117256313034799,1.0
5,5,0.3772934713810749,False,1.0,1.0,0.5895210490329295,1.0
6,6,0.08924204181631885,False,1.0,1.0,0.2624765935774084,1.0
7,7,0.34541415761740835,False,1.0,1.0,0.5646621162537393,1.0
8,8,0.5234110810690475,False,1.0,1.0,0.7073122717149292,1.0
9,9,0.008321894423337023,False,0.41609472116685114,0.3828071434735031,0.08321894423337023,0.37441911814491796
10,10,0.9740687929239977,False,1.0,1.0,0.9740687929239977,1.0
11,11,0.7686042650549272,False,1.0,1.0,0.8937258895987525,1.0
12,12,0.2012633788052133,False,1.0,1.0,0.4025267576104266,1.0
13,13,0.6294822731213892,False,1.0,1.0,0.7493836584778443,1.0
14,14,0.8833508951347644,False,1.0,1.0,0.9397349948242175,1.0
15,15,0.5928142033493116,False,1.0,1.0,0.7292494825589756,1.0
16,16,0.1473507242501409,False,1.0,1.0,0.3348880096594111,1.0
17,17,0.8057240910755887,False,1.0,1.0,0.8952489900839875,1.0
18,18,0.35009051207731834,False,1.0,1.0,0.5646621162537393,1.0
19,19,0.5979845756983599,False,1.0,1.0,0.7292494825589756,1.0
20,20,0.028957961522026524,False,1.0,1.0,0.12814725686349007,0.5765608221724865
21,21,0.4142518008530049,False,1.0,1.0,0.6091938247838307,1.0
22,22,0.03331828678450742,False,1.0,1.0,0.12814725686349007,0.5765608221724865
23,23,0.30924455525233074,False,1.0,1.0,0.5522224200934477,1.0
24,24,0.5767831254536855,False,1.0,1.0,0.7292494825589756,1.0
25,25,0.21951883178045978,False,1.0,1.0,0.42215159957780723,1.0
26,26,0.43293516383604735,False,1.0,1.0,0.6184788054800677,1.0
27,27,0.11276525803550456,False,1.0,1.0,0.288818655017077,1.0
28,28,0.1320976402403791,False,1.0,1.0,0.3145181910485217,1.0
29,29,0.9480348087304964,False,1.0,1.0,0.970189346179451,1.0
30,30,0.8399155297445289,False,1.0,1.0,0.9129516627657922,1.0
31,31,0.03116885080103657,False,1.0,1.0,0.12814725686349007,0.5765608221724865
32,32,0.7953111675259117,False,1.0,1.0,0.8952489900839875,1.0
33,33,0.09720235305382649,False,1.0,1.0,0.27000653626062915,1.0
34,34,0.018248615727503678,False,0.9124307863751839,0.7664418605551545,0.10138119848613154,0.456134829435038
35,35,0.11552746200683081,False,1.0,1.0,0.288818655017077,1.0
36,36,0.16302489904144415,False,1.0,1.0,0.339635206336342,1.0
37,37,0.950785559255862,False,1.0,1.0,0.970189346179451,1.0
38,38,0.5580981199787542,False,1.0,1.0,0.7292494825589756,1.0
39,39,0.024928570303633334,False,1.0,1.0,0.12464285151816666,0.5607937829351373
40,40,0.011321044582900053,False,0.5660522291450026,0.5094470062305024,0.08387422259036394,0.37736735002679583
41,41,3.8096635534782226e-05,True,0.0019048317767391112,0.0019048317767391112,0.0019048317767391112,0.008570229298524131
42,42,0.4122202553985322,True,1.0,1.0,0.6091938247838307,1.0
43,43,0.3305240630901108,True,1.0,1.0,0.5646621162537393,1.0
44,44,0.017530203741307347,True,0.8765101870653673,0.7537987608762159,0.10138119848613154,0.456134829435038
45,45,0.002884636495488897,True,0.14423182477444485,0.13846255178346706,0.04807727492481496,0.21630953199405878
46,46,0.03860844957547781,True,1.0,1.0,0.13788731991242073,0.6203833658379004
47,47,0.004900943467066575,True,0.24504717335332876,0.23034434295212902,0.06126179333833219,0.2756293876234581
48,48,0.011742391162650953,True,0.5871195581325477,0.5166652111566419,0.08387422259036394,0.37736735002679583
49,49,0.0024443715967714494,True,0.12221857983857247,0.11977420824180102,0.04807727492481496,0.21630953199405878
50,50,0.16039467331332863,True,1.0,1.0,0.339635206336342,1.0
