,ROI,pvalue,signal,bonferroni,holm,fdr_bh,fdr_by
1,1,0.7369091076989508,False,1.0,1.0,0.9413745751165995,1.0
2,2,0.17505291143112023,False,1.0,1.0,0.6732804285812316,1.0
3,3,0.35370968675334735,False,1.0,1.0,0.8158562749767941,1.0
4,4,0.4337768575639357,False,1.0,1.0,0.8717014061415975,1.0
5,5,0.4913323250091961,False,1.0,1.0,0.8990858167741416,1.0
6,6,0.06768335979398317,False,1.0,1.0,0.37980964245791843,1.0
7,7,0.2788771081147757,False,1.0,1.0,0.8158562749767941,1.0
8,8,0.10799974432587432,False,1.0,1.0,0.4787878794076266,1.0
9,9,0.5394514900644849,False,1.0,1.0,0.8990858167741416,1.0
10,10,0.665247872453874,False,1.0,1.0,0.9413745751165995,1.0
11,11,0.6289281986267503,False,1.0,1.0,0.924894409745221,1.0
12,12,0.32814556302669357,False,1.0,1.0,0.8158562749767941,1.0
13,13,0.9634936072387075,False,1.0,1.0,0.995245157619248,1.0
14,14,0.07285642464660247,False,1.0,1.0,0.37980964245791843,1.0
15,15,0.8624632513593089,False,1.0,1.0,0.9582925015103432,1.0
16,16,0.11490909105783038,False,1.0,1.0,0.4787878794076266,1.0
17,17,0.7160018988519579,False,1.0,1.0,0.9413745751165995,1.0
18,18,0.846883958246794,False,1.0,1.0,0.9582925015103432,1.0
19,19,0.5620606793230944,False,1.0,1.0,0.9065494827791846,1.0
20,20,0.05889679623345754,False,1.0,1.0,0.37980964245791843,1.0
21,21,0.4123483717221025,False,1.0,1.0,0.8717014061415975,1.0
22,22,0.04495748356434183,False,1.0,1.0,0.37980964245791843,1.0
23,23,0.9989422631573495,False,1.0,1.0,0.9989422631573495,1.0
24,24,0.06763446515107999,False,1.0,1.0,0.37980964245791843,1.0
25,25,0.5322222850099909,False,1.0,1.0,0.8990858167741416,1.0
26,26,0.28116916656614,False,1.0,1.0,0.8158562749767941,1.0
27,27,0.9289079361299653,False,1.0,1.0,0.9881999320531546,1.0
28,28,0.19957302677363914,False,1.0,1.0,0.712760809905854,1.0
29,29,0.8133483212267381,False,1.0,1.0,0.9582925015103432,1.0
30,30,0.3433412665509161,False,1.0,1.0,0.8158562749767941,1.0
31,31,0.43585070307079876,False,1.0,1.0,0.8717014061415975,1.0
32,32,0.22501814265046802,False,1.0,1.0,0.7500604755015601,1.0
33,33,0.7292412547281031,False,1.0,1.0,0.9413745751165995,1.0
34,34,0.4955748215926963,False,1.0,1.0,0.8990858167741416,1.0
35,35,0.8553798667914254,False,1.0,1.0,0.9582925015103432,1.0
36,36,0.3589767609897894,False,1.0,1.0,0.8158562749767941,1.0
37,37,0.311735023906632,False,1.0,1.0,0.8158562749767941,1.0
38,38,0.7530996600932797,False,1.0,1.0,0.9413745751165995,1.0
39,39,0.7418722554779544,False,1.0,1.0,0.9413745751165995,1.0
40,40,0.6257674999999001,False,1.0,1.0,0.924894409745221,1.0
41,41,0.975340254466863,False,1.0,1.0,0.995245157619248,1.0
42,42,0.538140044405828,False,1.0,1.0,0.8990858167741416,1.0
43,43,0.05428617294338363,False,1.0,1.0,0.37980964245791843,1.0
44,44,0.8821991106856425,False,1.0,1.0,0.95891207683222,1.0
45,45,0.826411783440316,False,1.0,1.0,0.9582925015103432,1.0
46,46,0.06469576153010144,True,1.0,1.0,0.37980964245791843,1.0
47,47,0.003719773642473279,True,0.18598868212366396,0.18598868212366396,0.18598868212366396,0.8368012714796431
48,48,0.5842594496352489,True,1.0,1.0,0.9129053900550764,1.0
49,49,0.07596192849158369,True,1.0,1.0,0.37980964245791843,1.0
50,50,0.053104463772966314,True,1.0,1.0,0.37980964245791843,1.0
