,ROI,pvalue,signal,bonferroni,holm,fdr_bh,fdr_by
1,1,0.00025772215767648146,False,0.012886107883824074,0.01056660846473574,0.0011743121599646742,0.0052834715389782185
2,2,0.08563283600385575,False,1.0,0.8563283600385575,0.10443028780958019,0.46985330839614137
3,3,0.013342205309579866,False,0.6671102654789933,0.2640980510225654,0.02084719579621854,0.09379581461554518
4,4,0.026715790325311222,False,1.0,0.42745264520497955,0.038165414750444604,0.1717140377847569
5,5,0.16889635252278679,False,1.0,1.0,0.1896840495194225,0.8534274881937285
6,6,0.0011346918911057055,False,0.056734594555285275,0.03744483240648828,0.0031519219197380707,0.014181143927283056
7,7,0.47364190404355944,False,1.0,1.0,0.48330806535057086,1.0
8,8,7.722548786452548e-05,False,0.003861274393226274,0.0034751469539036463,0.000643545732204379,0.00289544439379306
9,9,0.0024143090030405235,False,0.12071545015202617,0.06277203407905362,0.004828618006081047,0.021724943909713426
10,10,0.01778850720986166,False,0.8894253604930831,0.3024046225676482,0.026159569426267147,0.11769727441106033
11,11,0.0022430338152352224,False,0.11215169076176112,0.06155392723387801,0.0046729871150733805,0.021024728574082763
12,12,0.04381329535014543,False,1.0,0.5695728395518905,0.05764907282913872,0.2593750162226027
13,13,0.005078824871199026,False,0.2539412435599513,0.10665532229517954,0.008464708118665044,0.03808445995489818
14,14,0.013204902551128269,False,0.6602451275564134,0.2640980510225654,0.02084719579621854,0.09379581461554518
15,15,0.17071564456748026,False,1.0,1.0,0.1896840495194225,0.8534274881937285
16,16,0.0002818349183915218,False,0.01409174591957609,0.01099156181726935,0.0011743121599646742,0.0052834715389782185
17,17,1.1919750234367032e-06,False,5.959875117183516e-05,5.840677614839846e-05,2.979937558591758e-05,0.00013407350971504387
18,18,0.12445210280538499,False,1.0,1.0,0.1447117474481221,0.6510878666375702
19,19,0.052701592335345625,False,1.0,0.5797175156888019,0.06587699041918203,0.2963941069670601
20,20,0.43140271508435296,False,1.0,1.0,0.4493778282128677,1.0
21,21,0.0006857366780556102,False,0.03428683390278051,0.024000783731946355,0.0021429271189237816,0.00964146913311277
22,22,0.0018094119368179387,False,0.09047059684089694,0.05369018634415388,0.004112299856404406,0.018502081466746027
23,23,0.040470256971143447,False,1.0,0.5665835975960083,0.054689536447491145,0.24605945433531376
24,24,0.0007544084044990573,False,0.037720420224952866,0.02564988575296795,0.002218848248526639,0.009983053884713947
25,25,0.0017896728781384627,False,0.08948364390692314,0.05369018634415388,0.004112299856404406,0.018502081466746027
26,26,0.01658403844393632,False,0.829201922196816,0.2985126919908538,0.02512733097566109,0.11305302166366468
27,27,0.2561075110701426,False,1.0,1.0,0.2783777294240681,1.0
28,28,0.04545589685214225,False,1.0,0.5695728395518905,0.058276790836079805,0.26219924843039755
29,29,0.334125221990779,False,1.0,1.0,0.3554523638199777,1.0
30,30,0.4917069052800079,False,1.0,1.0,0.4917069052800079,1.0
31,31,3.3797194320940004e-05,True,0.0016898597160470003,0.00155467093876324,0.0003379719432094,0.0015206051710933014
32,32,0.00010333607341205256,True,0.005166803670602628,0.004546787230130312,0.0007381148100860897,0.0033209300938393436
33,33,0.00027398956141050986,True,0.013699478070525493,0.010959582456420393,0.0011743121599646742,0.0052834715389782185
34,34,0.00433560087453328,True,0.216780043726664,0.09971882011426544,0.007541524732712055,0.033930868336561455
35,35,2.2875595556625504e-05,True,0.0011437797778312752,0.0010751529911613986,0.0002859449444578188,0.001286525020572929
36,36,1.9480655858963737e-05,True,0.0009740327929481868,0.0009350714812302594,0.0002859449444578188,0.001286525020572929
37,37,0.0015711377291148644,True,0.07855688645574323,0.048705269602560795,0.0039278443227871605,0.017672178145210916
38,38,0.03200442546988832,True,1.0,0.4800663820483248,0.04445059093040044,0.19999233600595517
39,39,0.0037499049467381576,True,0.18749524733690787,0.08999771872171577,0.006944268419885476,0.03124368954554117
40,40,0.0004686453059662543,True,0.023432265298312716,0.01733987632075141,0.0016737332355937651,0.007530469508522848
41,41,0.0005223866989657687,True,0.02611933494828844,0.018805921162767674,0.0017412889965525626,0.007834416748863576
42,42,0.00014476978909281054,True,0.007238489454640527,0.006225100930990853,0.0009048111818300658,0.004070931299469987
43,43,0.0025131349018487578,True,0.12565674509243788,0.06282837254621894,0.004832951734324534,0.021744442242961393
44,44,0.0014557946074320934,True,0.07278973037160467,0.04658542743782699,0.003831038440610772,0.017236628603341218
45,45,0.0004479102874424406,True,0.02239551437212203,0.01702059092281274,0.0016737332355937651,0.007530469508522848
46,46,0.11943739287926579,True,1.0,1.0,0.14218737247531643,0.6397301852839777
47,47,5.319137238859291e-07,True,2.6595686194296455e-05,2.6595686194296455e-05,2.6595686194296455e-05,0.00011965945330191276
48,48,0.00019415411793330983,True,0.009707705896665492,0.008154472953199012,0.001078633988518388,0.00485299579924549
49,49,0.002198354544067072,True,0.10991772720335359,0.06155392723387801,0.0046729871150733805,0.021024728574082763
50,50,0.0043740843449729915,True,0.21870421724864958,0.09971882011426544,0.007541524732712055,0.033930868336561455
