,ROI,pvalue,signal,bonferroni,holm,fdr_bh,fdr_by
1,1,0.3141972685471203,False,1.0,1.0,0.40103930915079616,1.0
2,2,0.017802859720012245,False,0.8901429860006123,0.44507149300030613,0.03423626869233124,0.15403600286501723
3,3,0.05632194188229036,False,1.0,1.0,0.10057489621837563,0.45250710996764343
4,4,0.0019600918554928863,False,0.09800459277464432,0.07448349050872968,0.0074447502833387665,0.03349546021732727
5,5,0.32083144732063695,False,1.0,1.0,0.40103930915079616,1.0
6,6,0.42509185700573804,False,1.0,1.0,0.49429285698341635,1.0
7,7,0.5851200864838977,False,1.0,1.0,0.6142268834030276,1.0
8,8,0.6280667884988153,False,1.0,1.0,0.6280667884988153,1.0
9,9,0.10439000367442043,False,1.0,1.0,0.15351471128591238,0.6906942085296773
10,10,0.0008290259773773942,False,0.04145129886886971,0.033990065072473166,0.004145129886886971,0.018649790515150703
11,11,8.689855851975266e-05,False,0.004344927925987633,0.004084232250428375,0.0010862319814969083,0.004887180729815037
12,12,0.5552135903389428,False,1.0,1.0,0.6142268834030276,1.0
13,13,4.046969720069156e-05,False,0.002023484860034578,0.0019830151628338864,0.0007115416927502296,0.0032013721824657878
14,14,0.0327904546636525,False,1.0,0.78697091192766,0.06072306419194907,0.27320553457213753
15,15,0.00922193097923965,False,0.46109654896198243,0.27665792937718947,0.021956978521999165,0.09878895497976314
16,16,0.5844665592701999,False,1.0,1.0,0.6142268834030276,1.0
17,17,0.35458034003542827,False,1.0,1.0,0.432415048823693,1.0
18,18,0.010166843345829315,False,0.5083421672914658,0.28661125892858597,0.02210183336049851,0.09944068664242225
19,19,0.06215433249982008,False,1.0,1.0,0.10167913543640907,0.45747530895221217
20,20,0.004557926020000748,False,0.22789630100003738,0.15041155866002467,0.01266090561111319,0.056964014113605424
21,21,0.01603208494013373,False,0.8016042470066865,0.41683420844347696,0.03206416988026746,0.14426328429440088
22,22,0.13087765439047347,False,1.0,1.0,0.18177451998676872,0.8178408906967384
23,23,0.0010519620716720754,False,0.05259810358360377,0.04207848286688302,0.004781645780327615,0.02151360622085037
24,24,0.0031889952657205263,False,0.1594497632860263,0.1084258390344979,0.009379397840354489,0.042199836833638385
25,25,0.009883146859606413,False,0.49415734298032066,0.28661125892858597,0.02210183336049851,0.09944068664242225
26,26,0.007740044403612454,False,0.3870022201806227,0.24768142091559853,0.0203685379042433,0.09164223447273667
27,27,0.13977474607959972,False,1.0,1.0,0.18772398664439033,0.8446087628429224
28,28,0.37376500712972616,False,1.0,1.0,0.4449583418211026,1.0
29,29,0.5112641274626998,False,1.0,1.0,0.5809819630257952,1.0
30,30,0.06304106397057362,False,1.0,1.0,0.10167913543640907,0.45747530895221217
31,31,0.09841892799060384,True,1.0,1.0,0.14911958786455126,0.6709196457696727
32,32,1.0125783448308905e-06,True,5.062891724154452e-05,5.062891724154452e-05,5.062891724154452e-05,0.00022778989472699572
33,33,0.0006293285471250066,True,0.03146642735625033,0.026431798979250277,0.003496269706250037,0.015730435326599613
34,34,0.07670558930765171,True,1.0,1.0,0.1198524832932058,0.5392409326448296
35,35,0.013365561858045156,True,0.6682780929022578,0.3608701701672192,0.027844920537594076,0.12528001512810186
36,36,4.2692501565013776e-05,True,0.0021346250782506887,0.0020492400751206613,0.0007115416927502296,0.0032013721824657878
37,37,0.002084530079334855,True,0.10422650396674274,0.07712761293538963,0.0074447502833387665,0.03349546021732727
38,38,0.060741456524642086,True,1.0,1.0,0.10167913543640907,0.45747530895221217
39,39,0.0004860879549008857,True,0.024304397745044285,0.02138787001563897,0.0032146184954030188,0.014463228695209761
40,40,0.000514338959264483,True,0.02571694796322415,0.02211657524837277,0.0032146184954030188,0.014463228695209761
41,41,0.0001483786575185118,True,0.00741893287592559,0.006677039588333032,0.001236488812654265,0.0055632170666786804
42,42,0.0025701334169602095,True,0.12850667084801048,0.09252480301056754,0.008503104763024176,0.03825721434217272
43,43,0.5896578080669065,True,1.0,1.0,0.6142268834030276,1.0
44,44,0.00014357630211967346,True,0.007178815105983673,0.006604509897504979,0.001236488812654265,0.0055632170666786804
45,45,0.6052697458445536,True,1.0,1.0,0.6176221896372996,1.0
46,46,0.00845454913138166,True,0.42272745656908295,0.26209102307283144,0.021136372828454146,0.09509688146270188
47,47,0.001759375522721264,True,0.0879687761360632,0.0686156453861293,0.007330731344671933,0.0329824655998068
48,48,0.11096256822851326,True,1.0,1.0,0.1585179546121618,0.7132048276120997
49,49,0.0027209935241677362,True,0.13604967620838682,0.09523477334587077,0.008503104763024176,0.03825721434217272
50,50,0.14267022984973665,True,1.0,1.0,0.18772398664439033,0.8446087628429224
