,ROI,pvalue,signal,bonferroni,holm,fdr_bh,fdr_by
1,1,0.019183582690300315,False,0.9591791345150157,0.4469406658597507,0.033350792957384016,0.15005206571138152
2,2,0.15785618904594417,False,1.0,1.0,0.18355370819295835,0.8258458237719195
3,3,0.12017578961951418,False,1.0,1.0,0.14655584099940755,0.6593848221878926
4,4,0.0008260121908767478,False,0.04130060954383739,0.031388463253316415,0.003176969964910568,0.014293840225837871
5,5,0.4579242777780375,False,1.0,1.0,0.4579242777780375,1.0
6,6,0.011907726267237824,False,0.5953863133618912,0.31937826571589284,0.023159937802611285,0.10420131579688612
7,7,8.934008816041444e-05,False,0.004467004408020722,0.003930963879058235,0.0006381434868601031,0.0028711385827011283
8,8,0.008282582805771653,False,0.4141291402885826,0.23191231856160627,0.018005614795155767,0.08101095820626808
9,9,0.012043167657357868,False,0.6021583828678934,0.31937826571589284,0.023159937802611285,0.10420131579688612
10,10,0.21894507532366556,False,1.0,1.0,0.23798377752572342,1.0
11,11,0.13875680774528024,False,1.0,1.0,0.16518667588723837,0.7432087739727552
12,12,0.11516060410146421,False,1.0,1.0,0.14395075512683025,0.6476640059231864
13,13,0.02011975708719906,False,1.0,0.4469406658597507,0.0335329284786651,0.1508715308210288
14,14,0.03072477420952465,False,1.0,0.614495484190493,0.04955608743471718,0.2229630131329992
15,15,0.34859304174544464,False,1.0,1.0,0.3669167633181325,1.0
16,16,3.618983934420092e-05,False,0.001809491967210046,0.0016647326098332424,0.0003197896219362546,0.001438799174157945
17,17,0.3522400927854072,False,1.0,1.0,0.3669167633181325,1.0
18,18,0.0021286581087964834,False,0.10643290543982417,0.07024571759028395,0.005912939191101343,0.02660352757382043
19,19,0.040030031245019304,False,1.0,0.7605705936553668,0.06254692382034266,0.2814114535485695
20,20,0.16706724732319822,False,1.0,1.0,0.18984914468545253,0.8541702852460632
21,21,0.005505825110413582,False,0.27529125552067907,0.15966892820199388,0.012513238887303595,0.05629963120154767
22,22,0.005151393526301398,False,0.2575696763150699,0.15454180578904195,0.012265222681669996,0.05518375536516877
23,23,3.0242824644232006e-05,False,0.0015121412322116003,0.0014214127582789042,0.0003197896219362546,0.001438799174157945
24,24,0.3860953764827978,False,1.0,1.0,0.39397487396203856,1.0
25,25,0.05127161566377635,False,1.0,0.7788088056692712,0.0696862313397029,0.31353266405165053
26,26,1.6938053656112305e-05,False,0.0008469026828056153,0.0008130265754933907,0.00028230089426853843,0.0012701296905081782
27,27,0.11031124066351064,False,1.0,1.0,0.14395075512683025,0.6476640059231864
28,28,0.1147908253739333,False,1.0,1.0,0.14395075512683025,0.6476640059231864
29,29,0.0025277079332760616,False,0.12638539666380308,0.08088665386483397,0.006651862982305425,0.029928097439824452
30,30,0.002718791634462754,False,0.1359395817231377,0.08428254066834537,0.0067969790861568844,0.030581004588950505
31,31,0.04326715587051507,True,1.0,0.7788088056692712,0.0655342311271052,0.29485196253038604
32,32,0.000665351095600605,True,0.03326755478003025,0.025948692728423595,0.002772296231669188,0.012473130004956553
33,33,0.018622527744156278,True,0.9311263872078139,0.4469406658597507,0.033350792957384016,0.15005206571138152
34,34,0.0001977354807036758,True,0.00988677403518379,0.008304890189554383,0.0010985304483537544,0.004942514057550628
35,35,0.0011898124935209868,True,0.05949062467604934,0.042833249766755524,0.003900828751603765,0.01755062954312456
36,36,0.00019213104196708238,True,0.009606552098354119,0.008261634804584542,0.0010985304483537544,0.004942514057550628
37,37,3.8374754632350554e-05,True,0.0019187377316175276,0.001726863958455775,0.0003197896219362546,0.001438799174157945
38,38,0.011828824656144179,True,0.591441232807209,0.31937826571589284,0.023159937802611285,0.10420131579688612
39,39,0.18778704159256285,True,1.0,1.0,0.20865226843618093,0.9387694000026092
40,40,0.001248265200513205,True,0.06241326002566024,0.04368928201796217,0.003900828751603765,0.01755062954312456
41,41,0.0003837025222401993,True,0.019185126112009964,0.015348100889607972,0.0017441023738190879,0.00784707471087986
42,42,4.472421476925217e-06,True,0.00022362107384626083,0.00021914865236933562,0.00011181053692313042,0.0005030585646060275
43,43,2.38396801927895e-07,True,1.191984009639475e-05,1.191984009639475e-05,1.191984009639475e-05,5.3629808193732374e-05
44,44,0.0016367126586575808,True,0.08183563293287904,0.05564823039435775,0.00481386076075759,0.02165854803277509
45,45,0.001027495721251816,True,0.051374786062590806,0.038017341686317194,0.003669627575899343,0.016510407979167186
46,46,0.04456327716643154,True,1.0,0.7788088056692712,0.0655342311271052,0.29485196253038604
47,47,0.0002472756097840639,True,0.012363780489203193,0.010138300001146619,0.0012363780489203194,0.005562718717895618
48,48,0.04737255418053891,True,1.0,0.7788088056692712,0.06767507740076988,0.30448406951340073
49,49,0.01934345991528273,True,0.9671729957641364,0.4469406658597507,0.033350792957384016,0.15005206571138152
50,50,0.05156781119138015,True,1.0,0.7788088056692712,0.0696862313397029,0.31353266405165053
