,ROI,pvalue,signal,bonferroni,holm,fdr_bh,fdr_by
1,1,0.011665347356846045,False,0.5832673678423023,0.524940631058072,0.08783821970757705,0.3952021870176835
2,2,0.3387545104847807,False,1.0,1.0,0.6273231675644088,1.0
3,3,0.6669551096692612,False,1.0,1.0,0.7618200518128372,1.0
4,4,0.39579247751856755,False,1.0,1.0,0.6364221026532539,1.0
5,5,0.6241659757164051,False,1.0,1.0,0.7611780191663478,1.0
6,6,0.024356315945570972,False,1.0,1.0,0.1353128663642832,0.6088003706908389
7,7,0.5617816474338739,False,1.0,1.0,0.7202328813254794,1.0
8,8,0.12304139407581446,False,1.0,1.0,0.3618864531641602,1.0
9,9,0.22657477428021597,False,1.0,1.0,0.5207867088355076,1.0
10,10,0.16735046839089476,False,1.0,1.0,0.44039596944972303,1.0
11,11,0.8610015037055475,False,1.0,1.0,0.8716585512044859,1.0
12,12,0.6704016455952967,False,1.0,1.0,0.7618200518128372,1.0
13,13,0.40731014569808255,False,1.0,1.0,0.6364221026532539,1.0
14,14,0.3903781816250659,False,1.0,1.0,0.6364221026532539,1.0
15,15,0.5371714330849078,False,1.0,1.0,0.7078373712959691,1.0
16,16,0.6641483578622884,False,1.0,1.0,0.7618200518128372,1.0
17,17,0.28058237739505776,False,1.0,1.0,0.5699867898962123,1.0
18,18,0.22914615188762336,False,1.0,1.0,0.5207867088355076,1.0
19,19,0.3042548338051759,False,1.0,1.0,0.5851054496253382,1.0
20,20,0.034928329087571555,False,1.0,1.0,0.15876513221623434,0.7143169304078584
21,21,0.1602362240261636,False,1.0,1.0,0.44039596944972303,1.0
22,22,0.07847900354015322,False,1.0,1.0,0.26159667846717743,1.0
23,23,0.7027595071552695,False,1.0,1.0,0.7808438968391883,1.0
24,24,0.0024270329442701655,False,0.12135164721350827,0.11649758132496794,0.037996912983604705,0.17095591373587288
25,25,0.7554619229242638,False,1.0,1.0,0.8036828967279404,1.0
26,26,0.5379564021849366,False,1.0,1.0,0.7078373712959691,1.0
27,27,0.8657019922762159,False,1.0,1.0,0.8716585512044859,1.0
28,28,0.4726875731436827,False,1.0,1.0,0.7078373712959691,1.0
29,29,0.5094099084756871,False,1.0,1.0,0.7078373712959691,1.0
30,30,0.28499339494810616,False,1.0,1.0,0.5699867898962123,1.0
31,31,0.8716585512044859,False,1.0,1.0,0.8716585512044859,1.0
32,32,0.520010727121264,False,1.0,1.0,0.7078373712959691,1.0
33,33,0.11871489895483346,False,1.0,1.0,0.3618864531641602,1.0
34,34,0.40017499033803094,False,1.0,1.0,0.6364221026532539,1.0
35,35,0.5802159352630166,False,1.0,1.0,0.7252699190787707,1.0
36,36,0.046141795208540566,False,1.0,1.0,0.1922574800355857,0.8650058805098698
37,37,0.20930497720451952,False,1.0,1.0,0.5207867088355076,1.0
38,38,0.3647694585329219,False,1.0,1.0,0.6364221026532539,1.0
39,39,0.5285204920290834,False,1.0,1.0,0.7078373712959691,1.0
40,40,0.723534873821005,False,1.0,1.0,0.7864509498054402,1.0
41,41,0.05433676645132626,True,1.0,1.0,0.20898756327433177,0.9402779603283318
42,42,0.000570091421096452,True,0.028504571054822597,0.027934479633726146,0.014252285527411299,0.06412395912832411
43,43,0.005600694788159938,True,0.2800347394079969,0.2576319602553572,0.05600694788159938,0.2519867588924298
44,44,0.012297350759060788,True,0.6148675379530394,0.5410834333986747,0.08783821970757705,0.3952021870176835
45,45,0.0030397530386883764,True,0.15198765193441882,0.1428683928183537,0.037996912983604705,0.17095591373587288
46,46,0.2668473553245188,True,1.0,1.0,0.5699867898962123,1.0
47,47,0.06701027426903718,True,1.0,1.0,0.23932240810370417,1.0
48,48,0.01477718257380202,True,0.738859128690101,0.6354188506734868,0.09235739108626262,0.4155348670094911
49,49,8.011549114955117e-06,True,0.0004005774557477559,0.0004005774557477559,0.00040057745574775583,0.0018022802273147216
50,50,0.02787209876984503,True,1.0,1.0,0.13936049384922514,0.6270114778786586
