,ROI,pvalue,signal,bonferroni,holm,fdr_bh,fdr_by
1,1,0.7006470903897654,False,1.0,1.0,0.7298407191560056,1.0
2,2,0.2693260737431217,False,1.0,1.0,0.4080698087016995,1.0
3,3,0.03992931266823514,False,1.0,1.0,0.08209012167697048,0.3693403136731376
4,4,0.021606134715356044,False,1.0,0.6481840414606813,0.05077075952973589,0.2284280723072272
5,5,0.022339134193083792,False,1.0,0.6481840414606813,0.05077075952973589,0.2284280723072272
6,6,0.09189412599355488,False,1.0,1.0,0.16401722253311346,0.7379471631989492
7,7,0.5120090128796481,False,1.0,1.0,0.5818284237268728,1.0
8,8,0.3805944050057465,False,1.0,1.0,0.48794154487916214,1.0
9,9,0.0951299890692058,False,1.0,1.0,0.16401722253311346,0.7379471631989492
10,10,0.29600068944187363,False,1.0,1.0,0.4228581277741052,1.0
11,11,0.05662137179531679,False,1.0,1.0,0.10888725345253228,0.4899061120096623
12,12,0.07057457166713611,False,1.0,1.0,0.13069365123543725,0.5880175733242431
13,13,0.6835934130397243,False,1.0,1.0,0.727227035148643,1.0
14,14,0.6234133058993871,False,1.0,1.0,0.6776231585862903,1.0
15,15,0.41389269207020923,False,1.0,1.0,0.5125617573327006,1.0
16,16,0.505236761703091,False,1.0,1.0,0.5818284237268728,1.0
17,17,0.2571717835149776,False,1.0,1.0,0.4018309117421525,1.0
18,18,0.04104506083848524,False,1.0,1.0,0.08209012167697048,0.3693403136731376
19,19,0.3679449416289736,False,1.0,1.0,0.48413808109075473,1.0
20,20,0.3207697817780042,False,1.0,1.0,0.4455135858027836,1.0
21,21,0.13809145812175988,False,1.0,1.0,0.23015243020293313,1.0
22,22,0.43055187615946844,False,1.0,1.0,0.5125617573327006,1.0
23,23,0.8533716969232984,False,1.0,1.0,0.8533716969232984,1.0
24,24,0.024640299622275416,False,1.0,0.6899283894237116,0.05356586874407699,0.24100384260560442
25,25,0.8300940460535049,False,1.0,1.0,0.8470347408709233,1.0
26,26,0.4214744483291591,False,1.0,1.0,0.5125617573327006,1.0
27,27,0.5748125310622691,False,1.0,1.0,0.638680590069188,1.0
28,28,0.27799406185315534,False,1.0,1.0,0.40881479684287547,1.0
29,29,0.35093327984253087,False,1.0,1.0,0.474234161949366,1.0
30,30,0.2445780316718632,False,1.0,1.0,0.39448069624494064,1.0
31,31,4.445763923967971e-06,True,0.00022228819619839855,0.00020895090442649464,5.557204904959964e-05,0.00025003005974586325
32,32,0.013821916178221021,True,0.691095808911051,0.42847940152485164,0.03455479044555255,0.15546909763748462
33,33,9.634033339001172e-08,True,4.817016669500586e-06,4.817016669500586e-06,4.8170166695005855e-06,2.1672747114238858e-05
34,34,0.010748245561816177,True,0.5374122780908088,0.35469210353993386,0.029856237671711604,0.1343293439149969
35,35,0.002684221622034523,True,0.13421108110172614,0.10200042163731188,0.009975373189131567,0.04488125230436896
36,36,0.00037201296028019696,True,0.018600648014009846,0.01599655729204847,0.0023250810017512308,0.010461016855127462
37,37,0.011680681503831298,True,0.5840340751915649,0.37378180812260153,0.030738635536398152,0.1382994330983251
38,38,0.00020156122632137424,True,0.010078061316068712,0.008868693958140467,0.001439723045152673,0.006477609610466801
39,39,0.003604370354274981,True,0.18021851771374905,0.12615296239962434,0.011058711402005282,0.049755413374946635
40,40,8.389674532515854e-05,True,0.004194837266257927,0.003775353539632134,0.0006991395443763211,0.0031455723702951454
41,41,7.106551680811331e-07,True,3.5532758404056655e-05,3.411144806789439e-05,1.1844252801352218e-05,5.3289725432367135e-05
42,42,0.0028263671512657245,True,0.14131835756328623,0.1045755845968318,0.009975373189131567,0.04488125230436896
43,43,0.003759961876681796,True,0.1879980938340898,0.12783870380718107,0.011058711402005282,0.049755413374946635
44,44,0.0018532195411645738,True,0.09266097705822869,0.07227556210541838,0.007721748088185724,0.03474173021960023
45,45,0.0004690251139313672,True,0.02345125569656836,0.019699054785117423,0.0026056950773964845,0.011723557202280965
46,46,1.9796941540263223e-07,True,9.898470770131612e-06,9.70050135472898e-06,4.949235385065806e-06,2.2267626265136953e-05
47,47,0.000690612673620245,True,0.03453063368101225,0.028315119618430046,0.003453063368101225,0.015536041139350813
48,48,0.00299261195673947,True,0.1496305978369735,0.10773403044262092,0.009975373189131567,0.04488125230436896
49,49,1.4409581643543497e-05,True,0.0007204790821771748,0.0006628407556030009,0.00014409581643543495,0.0006483166665372458
50,50,0.0017813842210238763,True,0.08906921105119381,0.07125536884095506,0.007721748088185724,0.03474173021960023
