,ROI,pvalue,signal,bonferroni,holm,fdr_bh,fdr_by
1,1,0.13212738308380578,False,1.0,0.7441001899826383,0.14361672074326715,0.6461611166414737
2,2,0.013986981732716198,False,0.6993490866358099,0.27973963465432394,0.022559647955993866,0.10150048851444009
3,3,0.021849923231048705,False,1.0,0.371448694927828,0.03213224004565986,0.1445695459459153
4,4,0.040587018642087844,False,1.0,0.5043289540704442,0.0507337733026098,0.22826166367669684
5,5,0.0025168235005735323,False,0.12584117502867662,0.07278268321173312,0.005471355436029418,0.02461675158568127
6,6,0.045400008573896734,False,1.0,0.5043289540704442,0.05404762925463897,0.2431713820665212
7,7,0.006955881966663817,False,0.34779409833319086,0.17027130595460557,0.01288126290122929,0.05795544680963558
8,8,0.007881683828667803,False,0.3940841914333902,0.18127872805935946,0.014074435408335362,0.06332377492315512
9,9,0.00040709753112626995,False,0.020354876556313496,0.01587680371392453,0.001696239713026125,0.007631730771933511
10,10,0.018420774142614192,False,0.9210387071307096,0.3315739345670555,0.027910263852445744,0.12557400811910666
11,11,0.0011071146069342474,False,0.05535573034671237,0.03653478202883016,0.003075318352595132,0.013836488749058467
12,12,0.0008921619381730834,False,0.04460809690865417,0.03122566783605792,0.002684740051099345,0.012079196769932984
13,13,0.3542841114585864,False,1.0,0.7441001899826383,0.36151439944753716,1.0
14,14,0.0017968114300823455,False,0.08984057150411728,0.05390434290247036,0.004278122452577014,0.019248151376661464
15,15,0.40898653438721844,False,1.0,0.7441001899826383,0.40898653438721844,1.0
16,16,0.03651286397082926,False,1.0,0.5043289540704442,0.0480432420668806,0.21615641117796194
17,17,0.03204541344316525,False,1.0,0.5043289540704442,0.04434151191686682,0.19950156712596498
18,18,0.0016441322496196706,False,0.08220661248098353,0.05096809973820979,0.004110330624049177,0.018493221486020967
19,19,0.043672814560419215,False,1.0,0.5043289540704442,0.05325952995173076,0.23962556147574285
20,20,0.0006355267824954674,False,0.031776339124773366,0.023389039125770505,0.002118422608318225,0.0095312183081831
21,21,0.1504992536805657,False,1.0,0.7441001899826383,0.1601055890218784,0.7203479208236121
22,22,0.01666490594403008,False,0.833245297201504,0.31663321293657154,0.026038915537547,0.11715442779084044
23,23,0.09509390262918821,False,1.0,0.7441001899826383,0.10806125298771388,0.48618976630888866
24,24,0.00022244025385838786,False,0.011122012692919393,0.009564930915910678,0.001390251586614924,0.006255027360118817
25,25,0.0376239870059205,False,1.0,0.5043289540704442,0.04823588077682115,0.21702313229009537
26,26,2.085103523627669e-05,False,0.0010425517618138345,0.0009174455503961743,0.0001489359659734049,0.0006700934931767928
27,27,0.03152055962940276,False,1.0,0.5043289540704442,0.04434151191686682,0.19950156712596498
28,28,0.23120479874011896,False,1.0,0.7441001899826383,0.24083833202095725,1.0
29,29,0.0036202761065844036,False,0.18101380532922018,0.0977474548777789,0.0075422418887175074,0.033934094968689606
30,30,0.000632136192588392,False,0.0316068096294196,0.023389039125770505,0.002118422608318225,0.0095312183081831
31,31,0.09301252374782978,True,1.0,0.7441001899826383,0.10806125298771388,0.48618976630888866
32,32,0.03281271881848145,True,1.0,0.5043289540704442,0.04434151191686682,0.19950156712596498
33,33,0.0025097476969563144,True,0.12548738484781571,0.07278268321173312,0.005471355436029418,0.02461675158568127
34,34,8.085547290031326e-09,True,4.0427736450156626e-07,3.9619181721153497e-07,2.0213868225078313e-07,9.094634382655986e-07
35,35,0.0015271463845579563,True,0.07635731922789782,0.0488686843058546,0.004018806275152517,0.01808143464687799
36,36,2.757442812973493e-06,True,0.00013787214064867466,0.00013235725502272767,4.5957380216224886e-05,0.00020677169040447406
37,37,0.011255466777094835,True,0.5627733388547418,0.23636480231899154,0.01875911129515806,0.08440109368149094
38,38,4.967244161213053e-10,True,2.4836220806065265e-08,2.4836220806065265e-08,2.4836220806065265e-08,1.1174325723457713e-07
39,39,0.006810852238184223,True,0.34054261190921115,0.17027130595460557,0.01288126290122929,0.05795544680963558
40,40,0.0995505001809607,True,1.0,0.7441001899826383,0.11061166686773412,0.49766460205282514
41,41,1.993833101673463e-05,True,0.0009969165508367315,0.0008972248957530584,0.0001489359659734049,0.0006700934931767928
42,42,0.005185417270211968,True,0.25927086351059836,0.13482084902551117,0.010370834540423935,0.04666051412720655
43,43,0.0009128116173737773,True,0.045640580868688864,0.03122566783605792,0.002684740051099345,0.012079196769932984
44,44,7.83009446868297e-06,True,0.00039150472343414856,0.00036801444002809963,9.787618085853713e-05,0.00044036503541402644
45,45,1.248478702180258e-05,True,0.0006242393510901289,0.0005743002030029186,0.0001248478702180258,0.0005617162041640008
46,46,0.0002721026827381624,True,0.013605134136908122,0.011428312675002822,0.00149503876613478,0.006726486397603037
47,47,0.0005029441146315871,True,0.02514720573157935,0.01911187635600031,0.0019344004408907193,0.008703264790122317
48,48,0.00032890852854965157,True,0.01644542642748258,0.013156341141986064,0.00149503876613478,0.006726486397603037
49,49,0.00030224677380681213,True,0.015112338690340607,0.012392117726079297,0.00149503876613478,0.006726486397603037
50,50,0.009352507711656114,True,0.4676253855828057,0.2057551696564345,0.016125013295958817,0.07254974590181085
