,ROI,pvalue,signal,bonferroni,holm,fdr_bh,fdr_by
1,1,0.4980505839178161,False,1.0,1.0,0.6385263896382257,1.0
2,2,0.6886600950453194,False,1.0,1.0,0.7651778833836882,1.0
3,3,0.723182388917009,False,1.0,1.0,0.7686354846427106,1.0
4,4,0.007450823312117074,False,0.3725411656058537,0.3129345791089171,0.0382443019913536,0.17206896768018073
5,5,0.012928875612230923,False,0.6464437806115462,0.46543952204031325,0.04309625204076974,0.1938988872438216
6,6,0.5933617153525379,False,1.0,1.0,0.706382994467307,1.0
7,7,0.6334572806123342,False,1.0,1.0,0.736578233270156,1.0
8,8,0.0256002702277304,False,1.0,0.8259146411828712,0.06609969975474324,0.29739612199851284
9,9,0.14290104430546943,False,1.0,1.0,0.2304855553314023,1.0
10,10,0.010415936265116842,False,0.5207968132558422,0.39580557807444,0.04006129332737247,0.18024398479889514
11,11,0.005681361430565664,False,0.28406807152828323,0.24429854151432356,0.0355085089410354,0.15976007298362455
12,12,0.09858050819074192,False,1.0,1.0,0.16430084698456987,0.7392232478450227
13,13,0.2747173681244541,False,1.0,1.0,0.39245338303493443,1.0
14,14,0.3297121464798654,False,1.0,1.0,0.45326069226500837,1.0
15,15,0.9637276709890635,False,1.0,1.0,0.9833955826419016,1.0
16,16,0.01488716936959489,False,0.7443584684797445,0.5210509279358212,0.04652240427998403,0.2093138496884238
17,17,0.6552177677237785,False,1.0,1.0,0.7445656451406574,1.0
18,18,0.5120927907160056,False,1.0,1.0,0.6401159883950069,1.0
19,19,0.7378900652570022,False,1.0,1.0,0.7686354846427106,1.0
20,20,0.025027716399480943,False,1.0,0.8259146411828712,0.06609969975474324,0.29739612199851284
21,21,0.3440101348418898,False,1.0,1.0,0.45326069226500837,1.0
22,22,0.030833892633076954,False,1.0,0.8941828863592316,0.07007702871153854,0.31529094167321847
23,23,0.05447054229613678,False,1.0,1.0,0.1083022268488051,0.48727395719110816
24,24,0.5906457110395802,False,1.0,1.0,0.706382994467307,1.0
25,25,0.027264624982887262,False,1.0,0.8452033744695051,0.06609969975474324,0.29739612199851284
26,26,0.7088860243707298,False,1.0,1.0,0.7686354846427106,1.0
27,27,0.1566265897977395,False,1.0,1.0,0.24472904655896796,1.0
28,28,0.0806719353318143,False,1.0,1.0,0.1440570273782398,0.6481421466040445
29,29,0.9944753584219574,False,1.0,1.0,0.9944753584219574,1.0
30,30,0.03723177140455353,False,1.0,1.0,0.08093863348815986,0.3641595318670175
31,31,0.18527875747544034,True,1.0,1.0,0.28072539011430353,1.0
32,32,0.0007693607882680069,True,0.038468039413400344,0.03539059626032832,0.007693607882680069,0.0346151216567675
33,33,0.23816089722676,True,1.0,1.0,0.3502366135687647,1.0
34,34,0.05631715796137865,True,1.0,1.0,0.1083022268488051,0.48727395719110816
35,35,0.00023168494384241147,True,0.011584247192120574,0.011352562248278162,0.00414676017968128,0.018657125537193894
36,36,0.002781647545518419,True,0.13908237727592096,0.12517413954832884,0.02318039621265349,0.10429336238456174
37,37,0.0513426992366859,True,1.0,1.0,0.10696395674309563,0.4812528051873734
38,38,0.027761873896992157,True,1.0,0.8452033744695051,0.06609969975474324,0.29739612199851284
39,39,0.3444781261214064,True,1.0,1.0,0.45326069226500837,1.0
40,40,0.07065415554897543,True,1.0,1.0,0.13084102879439893,0.5886806552242736
41,41,0.0005037155105221394,True,0.02518577552610697,0.02367462899454055,0.006296443881526742,0.028328993924256755
42,42,0.004776489052663392,True,0.2388244526331696,0.21016551831718924,0.034117778947595656,0.1535028931729656
43,43,6.341844003798167e-05,True,0.003170922001899084,0.003170922001899084,0.003170922001899084,0.01426662919837058
44,44,0.00948414547108267,True,0.4742072735541335,0.36988167337222416,0.039517272796177796,0.17779632472078324
45,45,0.012254619478715234,True,0.6127309739357617,0.45342092071246365,0.04309625204076974,0.1938988872438216
46,46,0.008092248062744797,True,0.40461240313723984,0.33178217057253667,0.0382443019913536,0.17206896768018073
47,47,0.08711276283567194,True,1.0,1.0,0.15019441868219302,0.6757555303222074
48,48,0.008413746438097792,True,0.4206873219048896,0.3365498575239117,0.0382443019913536,0.17206896768018073
49,49,0.017415605465676342,True,0.8707802732838171,0.5921305858329956,0.05122236901669512,0.23045995612179437
50,50,0.0002488056107808768,True,0.012440280539043839,0.011942669317482085,0.00414676017968128,0.018657125537193894
