,omni,mdmr,stats,nbs_dcorr,nbs_ttest,node,label,n_signal_vertices,generating_func
0,0.07639531356542355,0.3440870722799063,0.4547334545887606,0.605,1.0,0,0,25,generate_graphs_4
1,0.0005994007436088212,0.015151922564770604,0.0007600905286068194,0.605,0.87,1,0,25,generate_graphs_4
2,0.022774668353383987,0.283409675561754,0.05097790617177152,0.005,1.0,2,0,25,generate_graphs_4
3,0.014811323458952044,0.09776546058660045,0.16279453404262817,1.0,1.0,3,0,25,generate_graphs_4
4,0.17219165536107786,0.5935498861003805,0.03319955332842069,0.605,1.0,4,0,25,generate_graphs_4
5,0.0035852294985307996,0.24661443535554803,0.5409405268631932,0.215,0.87,5,0,25,generate_graphs_4
6,0.792985296107455,0.42793401436550904,0.3455457596184124,0.005,1.0,6,0,25,generate_graphs_4
7,0.0005272710144941931,0.4907657738008272,0.48708027182879565,1.0,1.0,7,0,25,generate_graphs_4
8,0.050256496332752275,0.8960496281447596,0.4449756395347183,0.065,1.0,8,0,25,generate_graphs_4
9,0.00023210359984341376,0.012978266716454403,0.17530389420043568,0.605,1.0,9,0,25,generate_graphs_4
10,0.010799314951445656,0.490651405358403,0.36231791851219514,0.605,1.0,10,0,25,generate_graphs_4
11,0.010394453592038881,0.28956489473992497,0.10262908211749341,0.065,1.0,11,0,25,generate_graphs_4
12,0.847186777755466,0.9210444643440834,0.7160332488710955,1.0,1.0,12,0,25,generate_graphs_4
13,0.006321188276934469,0.8013291017736535,0.7606811984364822,0.605,1.0,13,0,25,generate_graphs_4
14,0.2404127340649757,0.9509792590806699,0.0746177285833722,0.0,1.0,14,0,25,generate_graphs_4
15,0.07150119460553232,0.25722171436202695,0.6985246576717926,0.0,1.0,15,0,25,generate_graphs_4
16,0.0008776018746293292,0.5121675255752445,0.12200876669456738,0.215,1.0,16,0,25,generate_graphs_4
17,0.0014427663259168745,0.5567529617964562,0.5712314500619656,1.0,1.0,17,0,25,generate_graphs_4
18,0.49889091767708504,0.6402002630051383,0.45345580702974075,0.215,1.0,18,0,25,generate_graphs_4
19,0.09802815198080529,0.07433023520722566,0.4490703926831492,1.0,1.0,19,0,25,generate_graphs_4
20,0.11560799664857024,0.0551066314183388,0.5512751185104916,0.215,1.0,20,0,25,generate_graphs_4
21,0.009992872996917417,0.7627153343022789,0.050821362068424816,0.0,1.0,21,0,25,generate_graphs_4
22,0.059570365740141934,0.08639066938813986,0.7465779434111568,0.605,1.0,22,0,25,generate_graphs_4
23,0.09527352946444585,0.5933110754602561,0.6358989955593466,0.605,1.0,23,0,25,generate_graphs_4
24,0.07738962208782055,0.2632747254003759,0.021954572690291427,0.215,1.0,24,0,25,generate_graphs_4
25,0.01694918235323786,0.3196193804777661,0.397907092014399,0.605,1.0,25,1,25,generate_graphs_4
26,0.0060643915983711995,0.15943799156265087,0.9386385233556398,1.0,1.0,26,1,25,generate_graphs_4
27,0.0051840663406368115,0.06654144379753542,0.2938981125371124,0.605,1.0,27,1,25,generate_graphs_4
28,0.0003382990969090587,0.272236875501816,0.04923657840279035,1.0,0.87,28,1,25,generate_graphs_4
29,0.0027461901347754962,0.6726163749738909,0.023425614220500626,0.0,1.0,29,1,25,generate_graphs_4
30,0.0007291829556897613,0.2783036522897917,0.18130641798897512,0.215,0.87,30,1,25,generate_graphs_4
31,0.00014863754063691956,0.07636211425028733,0.15377355442316507,1.0,1.0,31,1,25,generate_graphs_4
32,3.537450072455746e-07,0.1028263694866578,0.019095751919886945,1.0,1.0,32,1,25,generate_graphs_4
33,0.02960769419498534,0.06896295188413781,0.2170622056476133,0.605,1.0,33,1,25,generate_graphs_4
34,0.0017281566632814638,0.07166118849238054,0.8749178681354403,0.605,1.0,34,1,25,generate_graphs_4
35,0.002611982916031581,0.25081800549347893,0.44281904954065343,0.0,1.0,35,1,25,generate_graphs_4
36,0.09175861225249075,0.9576243813325732,0.65814059920467,1.0,1.0,36,1,25,generate_graphs_4
37,0.020914545442009318,0.7945083840666763,0.25344956502244753,1.0,1.0,37,1,25,generate_graphs_4
38,0.0015535000486484923,0.6930800985493881,0.3646424370584907,0.065,1.0,38,1,25,generate_graphs_4
39,0.0533826792605601,0.10494747395020723,0.6213338180182794,0.005,0.87,39,1,25,generate_graphs_4
40,0.010269407032380285,0.32624223590128487,0.1134742367721082,0.215,1.0,40,1,25,generate_graphs_4
41,0.0007946496877778588,0.15824025094695993,0.1594810687724086,1.0,0.87,41,1,25,generate_graphs_4
42,0.000836329061544059,0.724633851921129,0.25770835174153744,0.605,1.0,42,1,25,generate_graphs_4
43,0.026436882270433785,0.5011594738122123,0.10592155665734392,1.0,1.0,43,1,25,generate_graphs_4
44,0.0003873852965226282,0.02919328172638194,0.015314146839046867,1.0,1.0,44,1,25,generate_graphs_4
45,0.12648319398510147,0.28636671674865594,0.6663715444043811,0.605,1.0,45,1,25,generate_graphs_4
46,0.0016258997658847858,0.4788524376368176,0.8328620271714854,0.0,1.0,46,1,25,generate_graphs_4
47,0.010451187655964313,0.16813847066778562,0.18227252273676947,0.065,1.0,47,1,25,generate_graphs_4
48,0.01536901156574472,0.8530992515266118,0.7324541936234443,0.065,1.0,48,1,25,generate_graphs_4
49,0.0006122617748761417,0.045621872378452555,0.9540983961654071,1.0,1.0,49,1,25,generate_graphs_4
