,omni,mdmr,stats,nbs_dcorr,nbs_ttest,node,label,n_signal_vertices,generating_func
0,0.4879748277797562,0.9941348411574256,1.437652510634358e-07,1.0,1.0,0,0,25,generate_graphs_1
1,0.001736746919587083,0.2770037771735836,7.736685527463914e-08,1.0,1.0,1,0,25,generate_graphs_1
2,0.39399874586004013,0.6140574791693494,2.8162466652300694e-07,1.0,1.0,2,0,25,generate_graphs_1
3,0.295229817765864,0.7185432273592938,1.2248157438632584e-07,1.0,1.0,3,0,25,generate_graphs_1
4,0.28794665439066025,0.30234662115517186,1.0125853629549227e-12,1.0,1.0,4,0,25,generate_graphs_1
5,0.09097123656460152,0.9220897384354547,7.318517716304731e-06,1.0,1.0,5,0,25,generate_graphs_1
6,0.555826336086008,0.11061467224166094,0.00016724358351468538,1.0,1.0,6,0,25,generate_graphs_1
7,0.09330579957103766,0.42536263025611065,5.108950105671994e-08,1.0,1.0,7,0,25,generate_graphs_1
8,0.38515701083937925,0.3442176802658055,2.583379051262957e-09,1.0,1.0,8,0,25,generate_graphs_1
9,0.001108125363162891,0.007234056500042303,1.3165868808822214e-07,1.0,1.0,9,0,25,generate_graphs_1
10,0.27213419205740835,0.3353536798877792,3.28773204057924e-08,1.0,1.0,10,0,25,generate_graphs_1
11,0.8251055156875441,0.19238829336423627,3.872583759124867e-06,1.0,1.0,11,0,25,generate_graphs_1
12,0.12151996367051679,0.42458161246170006,3.2544197179225757e-12,1.0,1.0,12,0,25,generate_graphs_1
13,0.356514853241908,0.08769099492449038,1.7033624994393902e-12,1.0,1.0,13,0,25,generate_graphs_1
14,0.23320619752078744,0.12907022156974285,9.974979500474374e-08,1.0,1.0,14,0,25,generate_graphs_1
15,0.14929388947784697,0.2827232890971621,4.777496444685521e-06,1.0,1.0,15,0,25,generate_graphs_1
16,0.003970276790117165,0.0840901833915774,1.152301745113127e-08,1.0,1.0,16,0,25,generate_graphs_1
17,0.011466424976334242,0.35601731678362536,5.615506646904173e-05,1.0,1.0,17,0,25,generate_graphs_1
18,0.5122502383819334,0.8561440599340753,7.975303491331462e-08,1.0,1.0,18,0,25,generate_graphs_1
19,0.018401082718188078,0.21919334524830722,2.7257074443287885e-07,1.0,1.0,19,0,25,generate_graphs_1
20,0.02291719548641457,0.5610002088490849,7.49966156220033e-11,1.0,1.0,20,0,25,generate_graphs_1
21,0.1092962935084223,0.5725228316461584,3.475160651229332e-09,1.0,1.0,21,0,25,generate_graphs_1
22,0.06193970014048743,0.19296904051247113,2.7718383328348484e-11,1.0,1.0,22,0,25,generate_graphs_1
23,0.1568763280367945,0.041832390040629164,3.999187466789817e-07,1.0,1.0,23,0,25,generate_graphs_1
24,0.9309689397296582,0.09489320582911057,4.186310720720896e-12,1.0,1.0,24,0,25,generate_graphs_1
25,0.00019575249448382424,0.24129279010093455,3.0107240030343493e-15,1.0,1.0,25,1,25,generate_graphs_1
26,0.0012666300991448322,0.39272718887229563,1.3377774862907206e-13,1.0,1.0,26,1,25,generate_graphs_1
27,3.759012979447189e-09,0.0010113906887707195,5.143609912827466e-21,1.0,1.0,27,1,25,generate_graphs_1
28,2.8996055997571107e-07,0.05353649663617621,1.9302952308450146e-12,1.0,1.0,28,1,25,generate_graphs_1
29,0.00035478065238444374,0.008940501106902496,3.615214637282487e-17,1.0,1.0,29,1,25,generate_graphs_1
30,3.988376810593051e-08,0.00019619398676300084,2.6782255935904903e-15,1.0,1.0,30,1,25,generate_graphs_1
31,6.060971408152404e-08,0.00138346376123102,1.5340318222532588e-12,1.0,1.0,31,1,25,generate_graphs_1
32,1.059012914977726e-05,0.06412490819925996,4.466834223474212e-12,1.0,1.0,32,1,25,generate_graphs_1
33,8.239165332293224e-05,0.3379927209613336,3.8500245187304136e-18,1.0,1.0,33,1,25,generate_graphs_1
34,1.4296196741430386e-05,0.11809573239014848,8.190632399473521e-14,1.0,1.0,34,1,25,generate_graphs_1
35,8.739921706126497e-13,0.00045773979070707195,4.677533731722005e-19,1.0,1.0,35,1,25,generate_graphs_1
36,1.042589171698041e-05,0.3342780621682061,5.7727174232272024e-18,1.0,1.0,36,1,25,generate_graphs_1
37,1.7464037974624375e-06,0.0014492444672100145,2.9076924018745785e-15,1.0,1.0,37,1,25,generate_graphs_1
38,2.2583755998629667e-08,0.08004143577768835,1.460656141051212e-10,1.0,1.0,38,1,25,generate_graphs_1
39,3.817068215500268e-07,0.005262845386493325,2.358305247445977e-16,1.0,1.0,39,1,25,generate_graphs_1
40,9.073447299586007e-05,0.012755670243296966,1.0061439549140261e-14,1.0,1.0,40,1,25,generate_graphs_1
41,3.8320159985982066e-06,0.2724776168476619,7.193556473421523e-14,1.0,1.0,41,1,25,generate_graphs_1
42,6.912747548418587e-05,0.035451115331751305,6.162738025167419e-12,1.0,1.0,42,1,25,generate_graphs_1
43,3.078904310493026e-07,0.13593942482651536,7.269585691561615e-17,1.0,1.0,43,1,25,generate_graphs_1
44,7.133491982233431e-07,0.00875397432239832,1.66253338662523e-21,1.0,1.0,44,1,25,generate_graphs_1
45,3.9397513826932306e-08,0.018768874502407197,1.5108718673999866e-13,1.0,1.0,45,1,25,generate_graphs_1
46,9.25360457710145e-07,0.31122491056370427,6.239568778467714e-13,1.0,1.0,46,1,25,generate_graphs_1
47,4.981076233283442e-06,0.5202560001555498,2.8619775359212486e-18,1.0,1.0,47,1,25,generate_graphs_1
48,2.8242038133604583e-07,0.0901772473908383,9.077799787061337e-20,1.0,1.0,48,1,25,generate_graphs_1
49,3.504243690621562e-08,0.016318852203208622,2.1409598481763568e-13,1.0,1.0,49,1,25,generate_graphs_1
