,omni,mdmr,stats,node,label,n_signal_vertices,generating_func
0,0.6213168709503709,0.23023662324034175,4.818573043476291e-14,0,0,30,generate_graphs_4
1,0.2953993961653185,0.4327226736363818,8.545729945753017e-07,1,0,30,generate_graphs_4
2,0.756337917402337,0.7568692451415399,1.7759988146723094e-15,2,0,30,generate_graphs_4
3,0.44139236162567297,0.18768293925522161,3.590180233297346e-11,3,0,30,generate_graphs_4
4,0.23998009646310642,0.5612170439561667,3.185031285351373e-15,4,0,30,generate_graphs_4
5,0.9967356807449487,0.3366956897547042,1.2808389270999294e-10,5,0,30,generate_graphs_4
6,0.7727099585759004,0.9611650248139804,3.3364672962762233e-13,6,0,30,generate_graphs_4
7,0.7177751480092083,0.2551590116850584,1.065812464976325e-11,7,0,30,generate_graphs_4
8,0.3056792781527493,0.863937664815046,3.627951248672858e-12,8,0,30,generate_graphs_4
9,0.8221436001406179,0.47606192480383136,4.038534783008731e-09,9,0,30,generate_graphs_4
10,0.07867210433634246,0.488600360755088,7.545969155743615e-13,10,0,30,generate_graphs_4
11,0.5145748307891389,0.3391771367845313,3.3989689585490805e-11,11,0,30,generate_graphs_4
12,0.19426098483367635,0.48701023528735965,5.633668127003507e-09,12,0,30,generate_graphs_4
13,0.8504071106023959,0.5194515890017314,7.37032878762319e-11,13,0,30,generate_graphs_4
14,0.23454720187366854,0.5053313712898515,7.634296869311386e-10,14,0,30,generate_graphs_4
15,0.2246613074592731,0.32480646720847156,1.7914628119449274e-11,15,0,30,generate_graphs_4
16,0.7066095684890694,0.9836918625159679,9.651439300974516e-16,16,0,30,generate_graphs_4
17,0.04922459515018602,0.04728153750236468,2.2716635611107276e-12,17,0,30,generate_graphs_4
18,0.325193923993999,0.8134557997032699,5.727239511126707e-13,18,0,30,generate_graphs_4
19,0.24273802281234208,0.24313222567909573,1.463133003136418e-11,19,0,30,generate_graphs_4
20,0.6374008078308107,0.5091101523926336,5.417222229635859e-15,20,0,30,generate_graphs_4
21,0.45167612493632125,0.5803943800281068,1.1544923129657091e-12,21,0,30,generate_graphs_4
22,0.8803124494168646,0.04799893460738541,3.4730415163098483e-14,22,0,30,generate_graphs_4
23,0.8257015202575214,0.6179698543524398,6.052433074074896e-10,23,0,30,generate_graphs_4
24,0.8480076028334252,0.07901230217431399,1.271236558434338e-11,24,0,30,generate_graphs_4
25,0.9817971865900812,0.5894824233164074,2.844905364284027e-12,25,0,30,generate_graphs_4
26,0.40114359822017576,0.8231616352605369,1.4312232101185902e-13,26,0,30,generate_graphs_4
27,0.7876727240046809,0.6690768507044691,6.513966260210588e-09,27,0,30,generate_graphs_4
28,0.6470496298642995,0.37205477905882317,8.220896553679283e-09,28,0,30,generate_graphs_4
29,0.4264094465008411,0.9859404701862408,1.291597818522688e-10,29,0,30,generate_graphs_4
