,omni,mdmr,stats,node,label,n_signal_vertices,generating_func
0,0.7074311171217228,0.829603491261375,1.8387489610755042e-06,0,0,30,generate_graphs_4
1,0.0912229008458783,0.0524303175756427,6.6163584786855565e-06,1,0,30,generate_graphs_4
2,0.8970422491726893,0.04440807026573885,5.5112999638367864e-06,2,0,30,generate_graphs_4
3,0.18594702866904725,0.45042157252513576,2.215953720244177e-07,3,0,30,generate_graphs_4
4,0.5030566679672606,0.7527134193005229,4.041573757265095e-06,4,0,30,generate_graphs_4
5,0.025291091111894363,0.04456554180185431,1.432625573444039e-10,5,0,30,generate_graphs_4
6,0.8703102651707464,0.858556971103448,1.4104972284082735e-06,6,0,30,generate_graphs_4
7,0.6839953206027773,0.5099602944732538,4.79249411328368e-06,7,0,30,generate_graphs_4
8,0.30951938904391557,0.0936351199274391,5.62351465761377e-15,8,0,30,generate_graphs_4
9,0.5268575467281094,0.9745037435167107,8.804702264783792e-07,9,0,30,generate_graphs_4
10,0.19121925627359315,0.4054005752007897,0.012252161983687783,10,0,30,generate_graphs_4
11,0.11404446250576093,0.42920043590676954,5.233697630468241e-09,11,0,30,generate_graphs_4
12,0.9404571805457922,0.1758673915184556,3.789276925625235e-08,12,0,30,generate_graphs_4
13,0.0113309324727937,0.10473778085950174,3.71344056356442e-08,13,0,30,generate_graphs_4
14,0.932928422752089,0.6979378825404998,1.9660836026130246e-08,14,0,30,generate_graphs_4
15,0.03308651667390021,0.524220357070839,3.789369887926057e-07,15,0,30,generate_graphs_4
16,0.2691614673975007,0.2970407569609954,3.2883760107397237e-13,16,0,30,generate_graphs_4
17,0.19888216606429635,0.03282507416782444,1.5730230188251064e-10,17,0,30,generate_graphs_4
18,0.748738463007453,0.7053315598681282,3.0292998357790794e-07,18,0,30,generate_graphs_4
19,0.6049304067091554,0.5096140133434401,1.973177513237166e-06,19,0,30,generate_graphs_4
20,0.06973726735730472,0.9079371467421479,1.9209910828948222e-09,20,0,30,generate_graphs_4
21,0.3041653662911683,0.2531089288873887,9.762766522775561e-08,21,0,30,generate_graphs_4
22,0.6518536896846443,0.45601572649911204,2.7914988736714257e-10,22,0,30,generate_graphs_4
23,0.631815888739938,0.8421528678773572,2.935716409640277e-07,23,0,30,generate_graphs_4
24,0.7842042370813364,0.2397441191339708,2.6011620119044224e-07,24,0,30,generate_graphs_4
25,0.08088047820648016,0.5404939377624012,6.744860647516242e-14,25,0,30,generate_graphs_4
26,0.5874745611827954,0.007103254845421158,1.70401390439448e-10,26,0,30,generate_graphs_4
27,0.1411085116309485,0.4157149785377669,7.61201406798e-07,27,0,30,generate_graphs_4
28,0.11415651721101876,0.11652103721250562,2.457438403029191e-10,28,0,30,generate_graphs_4
29,0.7319001173972352,0.02479317949973095,3.0298709340361564e-08,29,0,30,generate_graphs_4
30,0.5534937222516891,0.6923296855587784,4.823501174125453e-12,30,0,30,generate_graphs_4
31,0.6845029247094089,0.4605692155554613,1.9205972777386344e-07,31,0,30,generate_graphs_4
32,0.9224573238209675,0.47758922089655226,8.869724963571548e-11,32,0,30,generate_graphs_4
33,0.01073291669434747,0.14908916698223498,0.00045674250076224265,33,0,30,generate_graphs_4
34,0.697660784286162,0.5608121886395129,1.4406882105466116e-07,34,0,30,generate_graphs_4
35,0.11604168132807861,0.6739045208050268,8.506140326913079e-07,35,0,30,generate_graphs_4
36,0.12655831172840543,0.9217142447705394,6.76005571557466e-09,36,0,30,generate_graphs_4
37,0.833802649786535,0.587132167902239,3.66406714096449e-06,37,0,30,generate_graphs_4
38,0.09798904361339633,0.2918614077687921,1.5037260189857781e-09,38,0,30,generate_graphs_4
39,0.5712804497522586,0.04171680109333071,1.5543139772666382e-05,39,0,30,generate_graphs_4
40,1.5518191064446323e-26,1.8311098472953e-08,1.4479347694956962e-40,40,1,30,generate_graphs_4
41,3.1687310232587007e-25,4.689416116244342e-08,3.3597945113800557e-25,41,1,30,generate_graphs_4
42,5.002672179998585e-27,4.743970415500993e-08,4.5520692615901994e-39,42,1,30,generate_graphs_4
43,2.626366649483062e-24,3.4593351499884594e-10,2.2443730445059072e-34,43,1,30,generate_graphs_4
44,1.8006289450705433e-30,3.4682143538946923e-10,4.284294773009527e-40,44,1,30,generate_graphs_4
45,1.8603350276096033e-30,9.998485650689397e-13,2.4010594565176324e-36,45,1,30,generate_graphs_4
46,5.652823963992852e-30,3.735823421090211e-13,2.6049152663682205e-37,46,1,30,generate_graphs_4
47,1.906925987425555e-27,6.111664091323064e-11,1.6761521246832132e-24,47,1,30,generate_graphs_4
48,5.113565355282874e-26,4.960534969287471e-09,5.8422209696253474e-43,48,1,30,generate_graphs_4
49,8.982232988477007e-27,3.768386099791284e-09,1.599250787321347e-34,49,1,30,generate_graphs_4
50,3.783024947567241e-27,5.0913370370576975e-11,3.9672639825877384e-37,50,1,30,generate_graphs_4
51,1.0660719171651271e-33,9.091200540398518e-11,1.826557719326674e-46,51,1,30,generate_graphs_4
52,7.41822413378392e-28,1.9169824582908554e-11,2.6848385181413117e-39,52,1,30,generate_graphs_4
53,1.982189209381633e-22,5.639533134317586e-05,2.741285899790739e-35,53,1,30,generate_graphs_4
54,9.96169381730894e-25,8.670400549121907e-10,4.867388169799082e-37,54,1,30,generate_graphs_4
55,2.7985673917560477e-25,3.8278351969556255e-09,1.1342263001210183e-25,55,1,30,generate_graphs_4
