,omni,mdmr,stats,nbs_dcorr,nbs_ttest,node,label,n_signal_vertices,generating_func
0,0.0746909359565938,0.31357153858797404,0.0007713617767220642,1.0,1.0,0,0,15,generate_graphs_1
1,0.017860217988965112,0.35544503906835134,0.008802366228045753,1.0,1.0,1,0,15,generate_graphs_1
2,0.009114026223686074,0.221866597225274,0.0004556694052487604,1.0,1.0,2,0,15,generate_graphs_1
3,0.4731203617194414,0.8203101086075919,3.5222719732683495e-05,1.0,1.0,3,0,15,generate_graphs_1
4,0.7921610764967424,0.19965485574024694,0.21341015299879704,1.0,1.0,4,0,15,generate_graphs_1
5,0.1742979523805968,0.8606980026545173,0.018269280827121353,1.0,1.0,5,0,15,generate_graphs_1
6,0.09860197149554567,0.2244830684113181,3.3799199748239914e-05,1.0,1.0,6,0,15,generate_graphs_1
7,0.0068544189558807445,0.6230193205780123,6.562593544903343e-05,1.0,1.0,7,0,15,generate_graphs_1
8,0.16336299965050105,0.009704503113584636,0.001779799663607767,1.0,1.0,8,0,15,generate_graphs_1
9,0.19865993321771905,0.022168725139711427,0.07153615027276448,1.0,1.0,9,0,15,generate_graphs_1
10,0.07846882914675397,0.43587381461081465,9.596951674148533e-07,1.0,1.0,10,0,15,generate_graphs_1
11,0.05983241122741786,0.7972731790045879,0.00021755653416885231,1.0,1.0,11,0,15,generate_graphs_1
12,0.11434908674460272,0.20913062074668828,0.0005259924162189419,1.0,1.0,12,0,15,generate_graphs_1
13,0.6211474567673814,0.13668038444985237,0.0017796953209771036,1.0,1.0,13,0,15,generate_graphs_1
14,0.03615824284908464,0.2438585122540411,0.0008088643408534499,1.0,1.0,14,0,15,generate_graphs_1
15,0.6182323395380818,0.9332959893159865,3.9757815416853836e-05,1.0,1.0,15,0,15,generate_graphs_1
16,0.2353697864591911,0.03037891471849345,0.01203954185665427,1.0,1.0,16,0,15,generate_graphs_1
17,0.0038620333286196492,0.533736778714208,8.711209615893867e-06,1.0,1.0,17,0,15,generate_graphs_1
18,0.6357864525800807,0.31954105044859293,0.00011194331392305564,1.0,1.0,18,0,15,generate_graphs_1
19,0.4215890595340207,0.7021815898349536,0.003786905338491047,1.0,1.0,19,0,15,generate_graphs_1
20,0.11798913894177826,0.5931291925774216,0.011285237397614813,1.0,1.0,20,0,15,generate_graphs_1
21,0.050056606266821235,0.22236924844619868,8.182854699326331e-05,1.0,1.0,21,0,15,generate_graphs_1
22,0.027293678642973915,0.19313673879574064,0.006364391307220256,1.0,1.0,22,0,15,generate_graphs_1
23,0.6440073959400565,0.9607789268888177,9.5454305310409e-05,1.0,1.0,23,0,15,generate_graphs_1
24,0.1214531245264431,0.8444771277385537,0.00012341082699529108,1.0,1.0,24,0,15,generate_graphs_1
25,0.5236243275219206,0.8366040604920977,0.08856320823401263,1.0,1.0,25,0,15,generate_graphs_1
26,0.3554551889992943,0.644635649517475,0.009388991301750596,1.0,1.0,26,0,15,generate_graphs_1
27,0.0037284799250056643,0.12079840542903558,6.802189344366392e-06,1.0,1.0,27,0,15,generate_graphs_1
28,0.7174417927577657,0.9558228092148617,8.354422585654295e-05,1.0,1.0,28,0,15,generate_graphs_1
29,0.3259274476433999,0.12981686633695794,0.0012956218690838904,1.0,1.0,29,0,15,generate_graphs_1
30,0.4556982040453693,0.16122005998719885,0.18657427612643382,1.0,1.0,30,0,15,generate_graphs_1
31,0.9859186596025793,0.27556297021193804,0.001005738990687614,1.0,1.0,31,0,15,generate_graphs_1
32,0.9381172285997265,0.8800217971599396,0.000914549790757681,1.0,1.0,32,0,15,generate_graphs_1
33,0.005363483101891327,0.05916206739925507,2.8775918221702663e-06,1.0,1.0,33,0,15,generate_graphs_1
34,0.2759604491026954,0.657958384653232,0.001854964957391754,1.0,1.0,34,0,15,generate_graphs_1
35,0.0037982588933249085,0.05048191538823534,0.00016818724706256955,1.0,1.0,35,1,15,generate_graphs_1
36,0.036803700601804504,0.06493236437345841,0.0016320674012129152,1.0,1.0,36,1,15,generate_graphs_1
37,0.00019553743709867878,0.7197538275286113,1.2641117483860408e-05,1.0,1.0,37,1,15,generate_graphs_1
38,0.0022647864231825207,0.09516749012802131,7.354789431123003e-05,1.0,1.0,38,1,15,generate_graphs_1
39,2.634953613887129e-05,0.19167217189099445,3.456528723092966e-05,1.0,1.0,39,1,15,generate_graphs_1
40,2.8958779908861156e-05,0.11760431515929062,0.000110597693737207,1.0,1.0,40,1,15,generate_graphs_1
41,4.3421703481839494e-08,0.004795692734345534,4.8574277719671116e-08,1.0,0.015,41,1,15,generate_graphs_1
42,0.06721356033844615,0.6592468010468049,0.00015715896762380358,1.0,1.0,42,1,15,generate_graphs_1
43,4.63380892220933e-06,0.054115211449921354,2.1406060607050821e-07,1.0,0.015,43,1,15,generate_graphs_1
44,1.942865618836108e-09,0.0003659888329977038,3.1292312249252216e-05,1.0,0.015,44,1,15,generate_graphs_1
45,0.0030320353543629632,0.14324859787213473,0.004949731399918645,1.0,1.0,45,1,15,generate_graphs_1
46,1.8343702829041758e-05,0.13685804732681836,0.0002115057273556096,1.0,1.0,46,1,15,generate_graphs_1
47,8.156287772641567e-05,0.1446867493856554,1.541434383153017e-06,1.0,0.015,47,1,15,generate_graphs_1
48,0.00016146999648226237,0.23500647498017188,1.9940955993059164e-06,1.0,1.0,48,1,15,generate_graphs_1
49,0.0004273717406039569,0.21253763019310415,1.2047536422902514e-06,1.0,1.0,49,1,15,generate_graphs_1
