,omni,mdmr,stats,node,label,n_signal_vertices,generating_func
0,0.7511778415127564,0.7632357646781797,3.4467142278152103e-13,0,0,30,generate_graphs_4
1,0.46616502789622105,0.3864872076631801,4.899862642853744e-12,1,0,30,generate_graphs_4
2,0.4188842197332059,0.05370874633229094,3.723118075787476e-12,2,0,30,generate_graphs_4
3,0.42959249503006836,0.9908828853897566,1.7000987501876848e-11,3,0,30,generate_graphs_4
4,0.8757363418635898,0.6206853763815077,1.567917437182747e-09,4,0,30,generate_graphs_4
5,0.21487111412546536,0.03370181164552311,7.506078695938371e-16,5,0,30,generate_graphs_4
6,0.09214049545398592,0.9723017484649061,1.4242614870119322e-10,6,0,30,generate_graphs_4
7,0.13877496176763465,0.6097664583760712,8.210198962084343e-12,7,0,30,generate_graphs_4
8,0.05326516529570888,0.21481245595111922,4.678694296114706e-15,8,0,30,generate_graphs_4
9,0.994164686809587,0.3407193227838901,8.479996749432413e-13,9,0,30,generate_graphs_4
10,0.014243208512316344,0.0031871495306620367,6.08764431057756e-15,10,0,30,generate_graphs_4
11,0.049884814671544674,0.6388368083172491,7.016820876664557e-15,11,0,30,generate_graphs_4
12,0.7011176864597525,0.15322831285046284,1.3812857537491786e-10,12,0,30,generate_graphs_4
13,0.9694689411341658,0.1707140320420564,1.887749077967562e-11,13,0,30,generate_graphs_4
14,0.13319033226866758,0.026378091715861158,8.827351253304211e-15,14,0,30,generate_graphs_4
15,0.43676535302351915,0.9655210386087955,9.397417611904325e-15,15,0,30,generate_graphs_4
16,0.09544588675523014,0.4418301222733006,2.4029401625762755e-13,16,0,30,generate_graphs_4
17,0.5652524761360316,0.1264990508419828,4.627480023124962e-12,17,0,30,generate_graphs_4
18,0.5065233790612433,0.7011846748176398,3.749468565097535e-12,18,0,30,generate_graphs_4
19,0.7704872288084945,0.38793631706469833,5.315945412563768e-11,19,0,30,generate_graphs_4
20,0.285558766615489,0.9127041512221508,3.235709077004961e-14,20,0,30,generate_graphs_4
21,0.3865317769863952,0.7997574974253339,1.3937837876183828e-10,21,0,30,generate_graphs_4
22,0.8293300001748686,0.04878513256125456,6.251393755986606e-19,22,0,30,generate_graphs_4
23,0.9320237980394201,0.5190738607961896,5.634539460965365e-16,23,0,30,generate_graphs_4
24,0.36536116402960206,0.4630865524785724,1.4052874455034961e-13,24,0,30,generate_graphs_4
25,0.7280071310894923,0.528993343966147,7.914754130973535e-11,25,0,30,generate_graphs_4
26,0.4398343641333191,0.18152487922183372,1.8280016516435918e-11,26,0,30,generate_graphs_4
27,0.29412839745492775,0.4851149527303692,9.12374319702568e-06,27,0,30,generate_graphs_4
28,0.13564246647440184,0.04975669823160595,2.1238016424294906e-14,28,0,30,generate_graphs_4
29,0.011900320692437709,0.5444509745211695,1.549736213402842e-14,29,0,30,generate_graphs_4
30,0.7694529629278416,0.3168245007162316,2.2492961181020075e-12,30,0,30,generate_graphs_4
31,0.0662717774558177,0.6201482878594995,7.4657903494018945e-19,31,0,30,generate_graphs_4
32,0.30524217239256846,0.7660368278645937,7.269975631584633e-10,32,0,30,generate_graphs_4
33,0.9889406142334232,0.6451452848704731,3.2605076084322e-16,33,0,30,generate_graphs_4
34,0.02575858723902329,0.23847833102546123,8.738624148894711e-11,34,0,30,generate_graphs_4
35,0.5819954000622127,0.13911028989215288,3.0270840956682575e-14,35,0,30,generate_graphs_4
36,0.35108667754062983,0.9810426560842983,1.2001003698551404e-09,36,0,30,generate_graphs_4
37,0.7524530279346155,0.8321668868636929,1.7234310057001714e-17,37,0,30,generate_graphs_4
38,0.24836983881347574,0.056891666393499074,4.831435447185221e-15,38,0,30,generate_graphs_4
39,0.9093138996986538,0.9238596209205127,1.0379140106657343e-15,39,0,30,generate_graphs_4
40,1.4454592400831414e-22,1.2516207002322627e-12,8.559762925538037e-31,40,1,30,generate_graphs_4
41,1.9362087382623067e-31,6.836953667405715e-10,6.922081802749795e-47,41,1,30,generate_graphs_4
42,7.544833247937048e-27,2.512421705246119e-10,6.449741483793577e-38,42,1,30,generate_graphs_4
43,3.791476409486465e-23,1.8897704603859272e-07,1.109894922630582e-31,43,1,30,generate_graphs_4
44,1.7457445272129899e-25,7.115726432287699e-09,1.0010874512923926e-37,44,1,30,generate_graphs_4
45,3.61873764746626e-24,5.913450750584035e-09,9.756851248316124e-26,45,1,30,generate_graphs_4
46,1.3730877337263533e-29,2.188023164122895e-12,1.2252588809179726e-31,46,1,30,generate_graphs_4
47,1.0068111076054841e-26,1.0761378702601448e-09,3.3405735731545935e-42,47,1,30,generate_graphs_4
