,omni,mdmr,stats,node,label,n_signal_vertices,generating_func
0,0.4121059714548405,0.2913101594775589,7.481056172040056e-21,0,0,40,generate_graphs_4
1,0.4396609814287942,0.9453051662348515,2.808818884533949e-19,1,0,40,generate_graphs_4
2,0.43699076915892454,0.01063241719384753,8.430943337759465e-24,2,0,40,generate_graphs_4
3,0.6730912636733936,0.18038012527239702,3.3789713189144843e-22,3,0,40,generate_graphs_4
4,0.5822193778503426,0.20946637951700792,1.2885253255135417e-13,4,0,40,generate_graphs_4
5,0.6624576252906937,0.26573298148258323,6.430559267430891e-17,5,0,40,generate_graphs_4
6,0.09012816488392128,0.012265601574295003,3.459546086860027e-22,6,0,40,generate_graphs_4
7,0.1672177899554917,0.14334424633828863,3.5263353834505723e-15,7,0,40,generate_graphs_4
8,0.4372059692675728,0.3517935114567018,1.02506885115422e-20,8,0,40,generate_graphs_4
9,0.7229435809926644,0.653772911447319,6.802178439360413e-25,9,0,40,generate_graphs_4
10,0.9650456586388966,0.1434785902524804,2.643175688772052e-22,10,0,40,generate_graphs_4
11,0.44568318866418155,0.16671614590641579,2.8216291964236666e-15,11,0,40,generate_graphs_4
12,0.0601619047105018,0.609434020583138,1.9999516324103233e-18,12,0,40,generate_graphs_4
13,0.4813615803526926,0.9429762747021225,1.0864026278508674e-15,13,0,40,generate_graphs_4
14,0.03856243672645167,0.43255116292129137,2.677296824277113e-19,14,0,40,generate_graphs_4
15,0.2263953112111905,0.6771481704958366,5.827443302209992e-19,15,0,40,generate_graphs_4
16,0.5965327381477092,0.9549459695419883,5.459547828171285e-18,16,0,40,generate_graphs_4
17,0.256045697994873,0.8102607240642101,1.8629459242679323e-24,17,0,40,generate_graphs_4
18,0.16178498589625717,0.29102066695018247,4.1412487460912057e-22,18,0,40,generate_graphs_4
19,0.334536082533539,0.22202501047782358,4.236787954687979e-18,19,0,40,generate_graphs_4
20,0.9299664842798717,0.9960328368276693,6.258692602129753e-16,20,0,40,generate_graphs_4
21,0.4872707840575069,0.16907563355517752,4.749623995065625e-18,21,0,40,generate_graphs_4
22,0.5391386730300283,0.0141809809612178,6.4208412355608395e-18,22,0,40,generate_graphs_4
23,0.5777002862528624,0.17456470515212694,7.854341788849395e-21,23,0,40,generate_graphs_4
24,0.19844421578023938,0.10966483192947467,7.608026876683975e-21,24,0,40,generate_graphs_4
25,0.3254219045423294,0.032097163490073057,8.79502626426543e-17,25,0,40,generate_graphs_4
26,0.39940247225126446,0.47971871350578243,3.374755771498309e-27,26,0,40,generate_graphs_4
27,0.49487085373434425,0.8607154845283844,1.3394520205063468e-20,27,0,40,generate_graphs_4
28,0.046047362238685545,0.7899260797345007,4.798083506489016e-19,28,0,40,generate_graphs_4
29,0.7717806258417949,0.05979693168315907,2.411212811864171e-23,29,0,40,generate_graphs_4
30,5.185008120694062e-29,2.931997603062137e-14,1.5021503834337418e-62,30,1,40,generate_graphs_4
31,2.504896920994298e-27,1.4259783375385112e-08,2.6586635146801687e-63,31,1,40,generate_graphs_4
32,4.378615045263656e-31,3.307948242916659e-12,8.609658264218987e-65,32,1,40,generate_graphs_4
33,2.3682037014357407e-29,4.620172261700953e-12,3.7406824469239244e-61,33,1,40,generate_graphs_4
34,2.0271739293502444e-37,4.695799740025798e-14,4.2252083965891224e-51,34,1,40,generate_graphs_4
35,1.4537304417350413e-32,7.999801011791949e-12,7.628430923519198e-59,35,1,40,generate_graphs_4
36,1.5277155899622607e-34,7.745594681676236e-16,2.371149405577855e-62,36,1,40,generate_graphs_4
37,1.3437015326087757e-31,6.614943696730162e-13,9.816200650330267e-58,37,1,40,generate_graphs_4
38,1.9942890760671594e-31,1.175402001107728e-10,2.8322400044308704e-60,38,1,40,generate_graphs_4
39,1.3148894436152627e-36,1.3853035573074778e-14,2.0180643312785854e-67,39,1,40,generate_graphs_4
40,4.322161572972512e-29,1.5571512517680625e-08,5.316287907330801e-61,40,1,40,generate_graphs_4
41,9.517110294101949e-30,1.1978212438517469e-11,1.2765451618323977e-59,41,1,40,generate_graphs_4
42,1.2936886707516104e-25,1.4831917588685004e-09,4.6839538481310967e-66,42,1,40,generate_graphs_4
43,8.10944025003937e-34,8.453809282676321e-16,2.870662566083457e-60,43,1,40,generate_graphs_4
44,3.5487625427980456e-28,3.230191103137659e-08,1.5636140502854737e-53,44,1,40,generate_graphs_4
45,9.957670228558859e-29,1.1210061514670218e-09,1.3063196816544328e-63,45,1,40,generate_graphs_4
46,6.484584606714151e-32,7.709428106910997e-12,4.4457817247029675e-70,46,1,40,generate_graphs_4
47,2.183632214459742e-32,8.433753688143651e-14,7.702022937365883e-63,47,1,40,generate_graphs_4
48,1.0915699506018195e-28,1.468477018972517e-11,1.907106145496065e-58,48,1,40,generate_graphs_4
49,7.610780914523758e-37,1.0550369104939443e-13,2.3886654583165085e-69,49,1,40,generate_graphs_4
50,4.9992385516225415e-28,4.445638364347343e-10,2.819031130027932e-63,50,1,40,generate_graphs_4
51,1.3167467494667303e-28,9.163344112594623e-09,1.4620610567768794e-69,51,1,40,generate_graphs_4
52,1.5750906966528686e-34,5.772809106507707e-16,3.653552888765347e-63,52,1,40,generate_graphs_4
53,2.8472366688785212e-30,1.099430564420777e-11,8.279129029078428e-61,53,1,40,generate_graphs_4
54,7.418169723475306e-36,2.157377805343444e-15,6.099481875902959e-62,54,1,40,generate_graphs_4
55,8.520668422330616e-32,2.919817701281947e-11,6.205584918411404e-64,55,1,40,generate_graphs_4
56,8.97153883990078e-31,6.657938027960037e-12,2.1350517442979972e-68,56,1,40,generate_graphs_4
57,2.578552911193461e-28,5.845560388554078e-11,6.683979645805182e-58,57,1,40,generate_graphs_4
58,2.078449659345881e-33,1.7069245914613409e-15,6.767709045076229e-47,58,1,40,generate_graphs_4
59,1.4831229073965198e-33,1.5892883483113195e-12,6.771991316001152e-71,59,1,40,generate_graphs_4
60,9.834729758448697e-36,6.041215985330967e-10,9.413409805043543e-68,60,1,40,generate_graphs_4
61,1.4413419752804061e-31,2.370255271590893e-10,1.0185644986932697e-58,61,1,40,generate_graphs_4
62,5.286659348544991e-26,9.461321942900794e-09,1.5258447516418736e-61,62,1,40,generate_graphs_4
63,1.377874391826761e-35,8.806366760381287e-12,4.845333579754996e-68,63,1,40,generate_graphs_4
64,2.018041370815786e-34,2.6035298675200447e-13,6.399671367123701e-62,64,1,40,generate_graphs_4
65,5.163273445461252e-29,1.5216658697089495e-12,4.4075213465864553e-66,65,1,40,generate_graphs_4
66,3.678657799646842e-36,3.834152765899831e-13,5.850720836536169e-69,66,1,40,generate_graphs_4
67,6.616235473396641e-31,4.184463205822372e-11,5.1578537703604374e-67,67,1,40,generate_graphs_4
68,6.876512379513552e-28,1.686828577447041e-08,7.695446223670116e-67,68,1,40,generate_graphs_4
69,9.092364877658466e-28,4.061747641589386e-09,1.0318723495063562e-63,69,1,40,generate_graphs_4
