,omni,mdmr,stats,nbs_dcorr,nbs_ttest,node,label,n_signal_vertices,generating_func
0,0.07997514097330202,0.6443141155385368,0.4399552837915034,1.0,1.0,0,0,20,generate_graphs_4
1,0.45385238857446364,0.2685303530102854,0.4852641802266394,0.0,1.0,1,0,20,generate_graphs_4
2,0.10792108543731092,0.3793140025767597,0.3002968266692901,0.0,1.0,2,0,20,generate_graphs_4
3,0.0011596137931592964,0.3621799809108569,0.4327335906344184,0.24,1.0,3,0,20,generate_graphs_4
4,0.010153268385786552,0.228851446633858,0.10493004648030663,1.0,1.0,4,0,20,generate_graphs_4
5,0.015649943872622755,0.4257391104215317,0.24757206015726857,0.0,1.0,5,0,20,generate_graphs_4
6,0.8730720409592216,0.9401569721212969,0.38464388959454593,1.0,1.0,6,0,20,generate_graphs_4
7,0.3323732430189898,0.3642046909587388,0.5806537316052476,1.0,1.0,7,0,20,generate_graphs_4
8,0.1824557688387751,0.1289171684648808,0.46420082307506594,0.0,1.0,8,0,20,generate_graphs_4
9,0.48195836022130456,0.27335742967558263,0.09295814921738575,1.0,1.0,9,0,20,generate_graphs_4
10,0.02925610383390438,0.5087323588442321,0.7210532793013683,0.0,1.0,10,0,20,generate_graphs_4
11,0.2868741784469475,0.7276712323042343,0.07653804205062893,0.24,1.0,11,0,20,generate_graphs_4
12,0.0039702235055313765,0.06617222637151628,0.23303108967461947,1.0,1.0,12,0,20,generate_graphs_4
13,0.024135892697928246,0.6618404997368074,0.6521391594355308,1.0,1.0,13,0,20,generate_graphs_4
14,0.2336066472257616,0.5080253150944729,0.10419458278150442,0.0,1.0,14,0,20,generate_graphs_4
15,0.12130927421202291,0.3724626143332518,0.7790873098480445,1.0,1.0,15,0,20,generate_graphs_4
16,0.005837598444515207,0.24697012775123178,0.08885015029593225,0.0,1.0,16,0,20,generate_graphs_4
17,0.5846202738753004,0.022964525743588815,0.7249480866700524,1.0,1.0,17,0,20,generate_graphs_4
18,0.022046329877915653,0.27812020146249045,0.7794316989351799,1.0,1.0,18,0,20,generate_graphs_4
19,0.6611618293851815,0.11378808216277092,0.2866417373902294,0.0,1.0,19,0,20,generate_graphs_4
20,0.7943229578014029,0.3250649095147556,0.3040981789890728,0.0,0.865,20,0,20,generate_graphs_4
21,1.820444546903512e-05,0.02721496382633045,0.6431487367572988,1.0,1.0,21,0,20,generate_graphs_4
22,0.22423229705792888,0.36480624860075594,0.43680721221267427,0.24,1.0,22,0,20,generate_graphs_4
23,0.0038313271586586416,0.10678211162108389,0.037560568884359595,0.24,1.0,23,0,20,generate_graphs_4
24,0.3317358824654262,0.479032292295081,0.32372593400546934,1.0,1.0,24,0,20,generate_graphs_4
25,0.015131988975693603,0.03764551604810376,0.5544915548618181,0.0,1.0,25,0,20,generate_graphs_4
26,0.0833093393953538,0.899375084002926,0.6762780804829852,1.0,1.0,26,0,20,generate_graphs_4
27,0.6866001015278472,0.07223063825853328,0.9486516213818478,0.24,1.0,27,0,20,generate_graphs_4
28,0.7412299305529987,0.5795549471030065,0.682836350419427,1.0,1.0,28,0,20,generate_graphs_4
29,0.003386256304609058,0.08224749353374555,0.08023599192114166,1.0,1.0,29,0,20,generate_graphs_4
30,9.36781163797809e-05,0.09047364167396132,0.5340334827098467,0.0,1.0,30,1,20,generate_graphs_4
31,2.8892958591349135e-05,0.000833382588675614,0.08781257841624769,0.0,1.0,31,1,20,generate_graphs_4
32,0.01386427070182084,0.25782430056373296,0.5759893004944528,1.0,1.0,32,1,20,generate_graphs_4
33,0.0010881749924360785,0.2895630985023451,0.7259462773096292,1.0,1.0,33,1,20,generate_graphs_4
34,0.0072984755315708295,0.5715539814905781,0.5075730696696505,0.0,1.0,34,1,20,generate_graphs_4
35,0.0010322020046610637,0.30926935714770426,0.07672688704590795,1.0,1.0,35,1,20,generate_graphs_4
36,0.03184108155024168,0.8129999263465273,0.08695734823648012,1.0,1.0,36,1,20,generate_graphs_4
37,0.11117028012244665,0.3016621580649233,0.1427684268542371,1.0,0.865,37,1,20,generate_graphs_4
38,7.764977072355284e-05,0.32501977954832867,0.39115185996888974,0.24,1.0,38,1,20,generate_graphs_4
39,4.600016110448686e-06,0.16196275656388473,0.9047764928935851,0.0,1.0,39,1,20,generate_graphs_4
40,0.010537904036030518,0.49279587681601067,0.6385635606279229,0.0,1.0,40,1,20,generate_graphs_4
41,0.040650101966079134,0.6204932841200237,0.4583647560520292,1.0,1.0,41,1,20,generate_graphs_4
42,0.00015630780636789626,0.07089882080906423,0.5983357766324775,1.0,1.0,42,1,20,generate_graphs_4
43,0.19165548040913769,0.34360870029555524,0.5801585634116326,1.0,1.0,43,1,20,generate_graphs_4
44,0.007615840324236335,0.00660616102527914,0.30188807165677617,0.24,1.0,44,1,20,generate_graphs_4
45,7.653893622889305e-07,0.014256494515671743,0.9581925960101861,0.24,0.865,45,1,20,generate_graphs_4
46,0.012483944034862146,0.2645027387686886,0.6030585138783584,0.0,1.0,46,1,20,generate_graphs_4
47,0.0013403619860353126,0.011498822984659183,0.4589807665174185,1.0,1.0,47,1,20,generate_graphs_4
48,0.00017620602096363053,0.147528424313225,0.8111595231731028,1.0,1.0,48,1,20,generate_graphs_4
49,1.4868881333013508e-06,0.00022515960588511026,0.6650888641741592,0.0,0.865,49,1,20,generate_graphs_4
