,omni,mdmr,stats,node,label,n_signal_vertices,generating_func
0,0.9989272157657092,0.3027812458331652,9.506153311007936e-15,0,0,40,generate_graphs_4
1,0.5379308240029065,0.8052156403073867,7.951506090817688e-17,1,0,40,generate_graphs_4
2,0.8377405783121744,0.9237424145136061,4.860012464536511e-14,2,0,40,generate_graphs_4
3,0.39322481321199665,0.47671535260359177,4.63847894817564e-18,3,0,40,generate_graphs_4
4,0.9017261334628655,0.5058303501092232,2.941855529543901e-11,4,0,40,generate_graphs_4
5,0.9601310807944251,0.6516432904795623,2.6413205115919643e-19,5,0,40,generate_graphs_4
6,0.10598240781400405,0.6291554428561359,9.434316194102923e-18,6,0,40,generate_graphs_4
7,0.6631922270132515,0.5210322302121373,3.832132281601608e-14,7,0,40,generate_graphs_4
8,0.2842387075837966,0.1501636071138946,1.935874642367643e-18,8,0,40,generate_graphs_4
9,0.07145456058101013,0.2853506958336734,4.780133604310184e-19,9,0,40,generate_graphs_4
10,0.6506599116508207,0.39125116496885787,2.73324004023899e-10,10,0,40,generate_graphs_4
11,0.9010204477679344,0.7734105401449322,2.5798258735031315e-19,11,0,40,generate_graphs_4
12,0.005086903528180898,0.23705195755087755,2.3762413253698624e-12,12,0,40,generate_graphs_4
13,0.7256242418998233,0.9627295970204965,8.841646201262648e-22,13,0,40,generate_graphs_4
14,0.6659425982936229,0.27131703381256067,1.9826445420656824e-16,14,0,40,generate_graphs_4
15,0.6432991895954012,0.6133410658077658,3.3305997666044687e-17,15,0,40,generate_graphs_4
16,0.08408518230654465,0.7506787275533917,1.765913077246433e-24,16,0,40,generate_graphs_4
17,0.32717835529550193,0.6280076354409614,2.5902317676544307e-22,17,0,40,generate_graphs_4
18,0.8030397138853038,0.19328858210719926,5.713775510875629e-14,18,0,40,generate_graphs_4
19,0.7689441956304617,0.9861923776754062,1.0467798062067253e-17,19,0,40,generate_graphs_4
20,0.707921784638578,0.5126812592346659,2.3334972994592027e-16,20,0,40,generate_graphs_4
21,0.6078119852806675,0.1778870511730466,2.719640783334208e-20,21,0,40,generate_graphs_4
22,0.5791296085952558,0.9567966896218038,8.870704228564389e-14,22,0,40,generate_graphs_4
23,0.05493841511215737,0.14005406701361442,8.161079042077398e-17,23,0,40,generate_graphs_4
24,0.2807644209274449,0.9450131468250023,7.218763453072216e-17,24,0,40,generate_graphs_4
25,0.20807371215594456,0.5404578405662019,1.1807380363517023e-19,25,0,40,generate_graphs_4
26,0.13184967264976616,0.017100222163655303,4.2563196231099755e-17,26,0,40,generate_graphs_4
27,0.2690299030214696,0.8598972390440576,2.0710253481679733e-11,27,0,40,generate_graphs_4
28,0.25269287620643877,0.000157249603090323,1.6782871024010383e-11,28,0,40,generate_graphs_4
29,0.3891202085721973,0.7159330921653981,3.427424975005383e-21,29,0,40,generate_graphs_4
30,1.0098966342624048e-24,2.1066294959868838e-07,5.117140731536568e-56,30,1,40,generate_graphs_4
31,1.354432173422573e-30,7.36225063020124e-11,1.5891385778528552e-61,31,1,40,generate_graphs_4
32,4.1701844930795445e-27,9.276438634876409e-10,2.622247454102815e-58,32,1,40,generate_graphs_4
33,4.7873123944587725e-46,5.181363348617362e-19,4.346663308512104e-68,33,1,40,generate_graphs_4
34,2.804056699746391e-33,5.203205720305888e-12,1.1878242530425515e-61,34,1,40,generate_graphs_4
35,4.143912252138282e-34,2.5218276456107876e-15,1.298318032470323e-55,35,1,40,generate_graphs_4
36,3.786964800604237e-32,6.386704798633171e-12,1.5098523167288948e-61,36,1,40,generate_graphs_4
37,2.4666358797906857e-29,1.1227735075329503e-13,1.9596369005171843e-61,37,1,40,generate_graphs_4
38,1.1002555159837053e-33,1.5101374006225525e-15,2.6190025407977276e-68,38,1,40,generate_graphs_4
39,2.8026103976908727e-26,1.2823543930918276e-12,1.0690727423283346e-54,39,1,40,generate_graphs_4
40,1.0225791046442553e-28,1.0646479357250261e-08,1.5246630067444487e-60,40,1,40,generate_graphs_4
41,7.018441500693313e-27,8.5640965082079e-08,1.5835163679520167e-58,41,1,40,generate_graphs_4
42,3.305451087292966e-30,1.0235856926597927e-10,9.094287533303361e-59,42,1,40,generate_graphs_4
43,2.7222022133559232e-30,1.096363886782565e-10,6.107445938375011e-71,43,1,40,generate_graphs_4
44,5.248654406423574e-38,1.4871623608964988e-13,4.080655165989191e-62,44,1,40,generate_graphs_4
45,2.112504564941669e-31,2.184883372530603e-13,1.2423163363919016e-56,45,1,40,generate_graphs_4
46,2.6473968033693617e-38,1.2370330145544076e-12,6.875732647594375e-65,46,1,40,generate_graphs_4
47,2.443825767128775e-29,4.01190247276207e-08,2.196201271072218e-58,47,1,40,generate_graphs_4
48,1.4591751093187542e-33,1.3059460323166763e-11,8.948773617599224e-51,48,1,40,generate_graphs_4
49,1.6063645954516969e-27,2.644350269969431e-09,1.622023192668753e-47,49,1,40,generate_graphs_4
50,9.932882810266808e-30,4.263662014349026e-12,3.913589923954265e-61,50,1,40,generate_graphs_4
51,4.548140796114057e-28,4.557086538140142e-09,1.4593044965165914e-54,51,1,40,generate_graphs_4
52,1.7818256498774337e-33,6.249910170550072e-12,2.6940522253960512e-62,52,1,40,generate_graphs_4
53,7.107733433915317e-31,1.4216291531458618e-11,5.4761605473057807e-64,53,1,40,generate_graphs_4
