,omni,mdmr,stats,node,label,n_signal_vertices,generating_func
0,0.8246783290163028,0.12434117696359012,1.4562609645740615e-22,0,0,40,generate_graphs_4
1,0.3825081117243009,0.23285820295490728,5.7145480814517654e-12,1,0,40,generate_graphs_4
2,0.15903482431421476,0.22876796887593442,2.629102029518598e-19,2,0,40,generate_graphs_4
3,0.7743238666263876,0.9050220918534652,2.962835381936886e-11,3,0,40,generate_graphs_4
4,0.9274462808115038,0.30599995458122414,1.0613293844654317e-11,4,0,40,generate_graphs_4
5,0.9661288427224567,0.994413255398451,1.9391892856678686e-16,5,0,40,generate_graphs_4
6,0.13919051492749543,0.8743010954774827,1.0047445869173903e-19,6,0,40,generate_graphs_4
7,0.474164320088744,0.7643122206597621,5.479272743770027e-20,7,0,40,generate_graphs_4
8,0.322362681748487,0.27595483524730713,8.213353540437096e-18,8,0,40,generate_graphs_4
9,0.6180873398068556,0.9446662902741738,1.0156912598931617e-26,9,0,40,generate_graphs_4
10,0.8379799147489772,0.6742828221387089,2.3650726463249648e-17,10,0,40,generate_graphs_4
11,0.5332027267847756,0.9905080631851368,2.5787008175926347e-17,11,0,40,generate_graphs_4
12,0.6737881584319481,0.648956233006352,1.7389217264715365e-18,12,0,40,generate_graphs_4
13,0.7462446356402871,0.7596275167110964,6.6216374728099724e-21,13,0,40,generate_graphs_4
14,0.30355672250381954,0.3137099558254651,6.0770881187979405e-18,14,0,40,generate_graphs_4
15,0.5271556853376815,0.3548303684376139,9.428254936604247e-22,15,0,40,generate_graphs_4
16,0.03833520811997823,0.33799848515502157,1.6528792512492246e-21,16,0,40,generate_graphs_4
17,0.8680680608184179,0.5263713985058038,4.057690865721102e-18,17,0,40,generate_graphs_4
18,0.0377800676428899,0.6131521106572244,2.766729352536155e-24,18,0,40,generate_graphs_4
19,0.7444027382245075,0.1688288565349891,1.7665152526436564e-24,19,0,40,generate_graphs_4
20,0.647434465486284,0.37151868729447757,1.3067919162116659e-09,20,0,40,generate_graphs_4
21,0.9938654121989087,0.3529644828978325,1.7139589600291306e-19,21,0,40,generate_graphs_4
22,0.6203243270250873,0.432961144743027,2.2103099068947278e-21,22,0,40,generate_graphs_4
23,0.44337442780994674,0.9690095699198823,6.33054468763224e-19,23,0,40,generate_graphs_4
24,0.0946852534844893,0.03338793185771126,1.0420543955116793e-15,24,0,40,generate_graphs_4
25,0.1625940569989834,0.4219514292308326,6.982231954404681e-17,25,0,40,generate_graphs_4
26,0.6371631575286907,0.5855146483764935,1.4935584916399565e-15,26,0,40,generate_graphs_4
27,0.6156058605881609,0.11311178832440957,6.052585488772783e-18,27,0,40,generate_graphs_4
28,0.7379055019155413,0.984757644936988,3.6893896581833894e-16,28,0,40,generate_graphs_4
29,0.7531585454310473,0.24715621503348256,3.735143474520872e-21,29,0,40,generate_graphs_4
30,1.2683464228066957e-28,5.119643731397894e-11,4.377817673559244e-53,30,1,40,generate_graphs_4
31,1.4287814867962665e-28,2.9522844295802713e-11,1.9447877792615466e-57,31,1,40,generate_graphs_4
32,1.348372112262288e-34,2.674662850038652e-13,3.0470914907460288e-62,32,1,40,generate_graphs_4
33,9.060128277966153e-30,7.091525311167697e-11,1.3320704340712194e-60,33,1,40,generate_graphs_4
34,9.284231020093364e-32,8.231616298688873e-11,3.8086998612821152e-62,34,1,40,generate_graphs_4
35,2.330418117266344e-23,6.833971277274603e-09,1.411756116390727e-58,35,1,40,generate_graphs_4
36,5.597492466361905e-35,9.74502128771178e-13,7.953268865972491e-60,36,1,40,generate_graphs_4
37,1.3679733863421274e-28,6.943781065174421e-09,1.358826466065782e-62,37,1,40,generate_graphs_4
38,8.734800558497867e-31,1.5155163348808079e-09,3.160662553725898e-65,38,1,40,generate_graphs_4
39,1.0851337135631936e-25,2.5224512449099926e-07,4.075318741329727e-59,39,1,40,generate_graphs_4
40,5.949000654837873e-26,2.0630840079625464e-08,4.2766829959349877e-47,40,1,40,generate_graphs_4
41,3.9190753382038785e-31,4.0305897698815083e-13,4.5009580733368276e-64,41,1,40,generate_graphs_4
42,7.4522493256201825e-28,8.412214090436086e-10,3.087098852750698e-62,42,1,40,generate_graphs_4
43,1.1101691683101195e-35,1.4795235242396586e-11,2.3843150877894733e-65,43,1,40,generate_graphs_4
44,5.637885051874967e-31,1.1491372268295405e-12,1.982758894549499e-65,44,1,40,generate_graphs_4
45,1.1623229612745828e-33,1.1881344413899257e-14,8.484447499340373e-50,45,1,40,generate_graphs_4
46,3.3508112233568764e-27,6.019653157096254e-10,2.13382053031743e-60,46,1,40,generate_graphs_4
47,9.139248839414436e-30,2.2698864417395138e-10,2.619352082287869e-58,47,1,40,generate_graphs_4
48,3.7574151589439744e-30,5.8639972056181995e-12,7.28908790957966e-46,48,1,40,generate_graphs_4
49,3.5698931550782617e-32,2.768502132208565e-12,1.6048303376519574e-58,49,1,40,generate_graphs_4
50,4.613779253316486e-24,4.7373580149922696e-06,1.1686137194074467e-52,50,1,40,generate_graphs_4
51,1.1837411560059499e-27,1.1333258431367881e-09,3.227640646905672e-54,51,1,40,generate_graphs_4
52,5.13462306845498e-34,1.182212672090526e-10,3.9520157256544635e-61,52,1,40,generate_graphs_4
53,9.454034530654722e-32,1.0686000275449013e-10,1.765027664427328e-60,53,1,40,generate_graphs_4
54,2.1404607288669224e-36,5.780392044886467e-15,2.0683352877159756e-61,54,1,40,generate_graphs_4
55,1.7161182345843166e-32,2.34901645857024e-12,2.8473008866258785e-63,55,1,40,generate_graphs_4
56,3.8155529957900794e-32,2.926468430478817e-14,1.808995819899954e-65,56,1,40,generate_graphs_4
57,5.388907501116068e-33,1.4293152042488404e-11,3.8271164051453437e-62,57,1,40,generate_graphs_4
58,1.866021699670474e-30,5.987165453839536e-11,7.8109541367984065e-56,58,1,40,generate_graphs_4
59,6.27054318845164e-28,1.2780760219933887e-11,7.375715447861129e-65,59,1,40,generate_graphs_4
60,3.2919498127227545e-34,7.465634773833926e-12,7.16147601070457e-63,60,1,40,generate_graphs_4
61,4.716851204442921e-30,1.1242808692204848e-09,1.4723110079097546e-57,61,1,40,generate_graphs_4
62,2.0509273819113794e-31,7.660157380079503e-12,6.88851399144301e-42,62,1,40,generate_graphs_4
63,2.692052632158312e-25,3.412879790929161e-11,1.0772201233178462e-59,63,1,40,generate_graphs_4
64,5.128381705078964e-22,1.6405579362628927e-05,7.725658700161758e-59,64,1,40,generate_graphs_4
65,3.278339936958137e-34,1.0183751785560939e-12,2.22160660076454e-60,65,1,40,generate_graphs_4
66,1.1395558443696367e-28,9.990090185049383e-11,5.218671927733816e-55,66,1,40,generate_graphs_4
67,6.081904536656737e-26,4.422956599359746e-10,8.312843916740557e-63,67,1,40,generate_graphs_4
68,3.532156929135976e-33,2.7622638686898582e-11,1.7310683252572004e-63,68,1,40,generate_graphs_4
69,4.775247740957535e-33,7.679518721208907e-14,9.48137428442295e-45,69,1,40,generate_graphs_4
