,omni,mdmr,stats,node,label,n_signal_vertices,generating_func
0,0.0037275610605894405,0.24881462756064318,1.712150181578096e-40,0,0,40,generate_graphs_1
1,2.3083240922158155e-05,0.1565042056971165,1.5453708415214317e-45,1,0,40,generate_graphs_1
2,2.7408421070343e-07,0.08912880156008011,1.8512951438311857e-36,2,0,40,generate_graphs_1
3,1.752635816903421e-05,0.00013240692911536034,7.864932958491844e-49,3,0,40,generate_graphs_1
4,0.00024270903072269918,0.08801173042696227,2.3292914338541687e-43,4,0,40,generate_graphs_1
5,0.0004080745421450504,0.0055150392720341125,3.0505897074256224e-46,5,0,40,generate_graphs_1
6,0.00041669281044984935,0.23382502265556163,2.1992389980316192e-51,6,0,40,generate_graphs_1
7,0.00024052000109373836,0.39579377998548737,1.8859369261058145e-46,7,0,40,generate_graphs_1
8,0.00010500230952894945,0.03720159343159954,2.77775513146479e-45,8,0,40,generate_graphs_1
9,0.0004132167704680203,0.8469404916325016,1.5688205540920793e-36,9,0,40,generate_graphs_1
10,4.1025893681370885e-07,0.060595992118468514,3.673096187250088e-43,10,0,40,generate_graphs_1
11,1.0356072374142599e-05,0.013971527973943687,3.638151588587274e-47,11,0,40,generate_graphs_1
12,0.0017910964238732829,0.4073445718927287,3.246892661398443e-41,12,0,40,generate_graphs_1
13,0.0008672230689156772,0.27602428687297276,2.907716646795897e-40,13,0,40,generate_graphs_1
14,1.688014040552877e-07,0.08664255914143063,1.6187636361434107e-46,14,0,40,generate_graphs_1
15,0.012399077893477939,0.5223121707689232,1.4374288180774653e-45,15,0,40,generate_graphs_1
16,0.0001964653635111508,0.003926002499000547,6.170949766419751e-48,16,0,40,generate_graphs_1
17,0.0002993498722021964,0.02417820998006818,7.27801673887572e-46,17,0,40,generate_graphs_1
18,6.367418496555435e-07,0.0709419152520042,8.04022261304085e-35,18,0,40,generate_graphs_1
19,2.3161976759295713e-06,0.07159550841378189,7.445367591746103e-58,19,0,40,generate_graphs_1
20,1.0503721295491032e-06,0.07307869787052745,1.0269804718547831e-37,20,0,40,generate_graphs_1
21,1.391397846926688e-05,0.009904152268686265,2.0014028168162525e-45,21,0,40,generate_graphs_1
22,2.7098863737847645e-07,0.15171537935825238,1.8024993277135115e-46,22,0,40,generate_graphs_1
23,2.5887657386569234e-05,0.1122686934228529,5.90863462635828e-34,23,0,40,generate_graphs_1
