,omni,mdmr,stats,nbs_dcorr,nbs_ttest,node,label,n_signal_vertices,generating_func
0,0.09895398753392946,0.14547078417900017,0.3675232076250745,1.0,1.0,0,0,25,generate_graphs_4
1,0.046253738951474895,0.7683999840781823,0.7006778348131706,1.0,1.0,1,0,25,generate_graphs_4
2,0.0012780504496660138,0.004090952944909649,0.04369896769453412,1.0,1.0,2,0,25,generate_graphs_4
3,0.1622050101180241,0.3791571513648784,0.09718053639498049,1.0,1.0,3,0,25,generate_graphs_4
4,0.004859279840941527,0.3695955037239231,0.10169122548057288,1.0,1.0,4,0,25,generate_graphs_4
5,0.0012176744323942306,0.37567443189202865,0.008948798642900534,1.0,1.0,5,0,25,generate_graphs_4
6,0.05542091054065409,0.3121450413186688,0.00037134763504962097,1.0,1.0,6,0,25,generate_graphs_4
7,0.008143579536169128,0.08117785410143519,0.0030223625529126937,1.0,1.0,7,0,25,generate_graphs_4
8,0.0014336371259393245,0.07864304577170907,0.00980449357764899,1.0,1.0,8,0,25,generate_graphs_4
9,0.05755904993445835,0.2842348909425305,0.4139741933779609,1.0,1.0,9,0,25,generate_graphs_4
10,0.06111953401011386,0.25188017530256923,0.1772718976098832,1.0,1.0,10,0,25,generate_graphs_4
11,0.0747927928631386,0.5058041329916001,0.26689776935857756,1.0,1.0,11,0,25,generate_graphs_4
12,0.5447485891176812,0.5404083884253257,0.30625017683768097,1.0,1.0,12,0,25,generate_graphs_4
13,7.637594512166655e-07,0.030683771558119355,0.006107385748173303,1.0,1.0,13,0,25,generate_graphs_4
14,1.8305312195967664e-05,0.015912970394297423,0.002290588556754134,1.0,1.0,14,0,25,generate_graphs_4
15,0.04446198476228738,0.13943712662906269,0.47915887277309566,1.0,1.0,15,0,25,generate_graphs_4
16,0.1008932334598587,0.07454139541898672,0.02745554608197671,1.0,1.0,16,0,25,generate_graphs_4
17,0.005741599267061403,0.16620458394475057,0.009922358904974561,1.0,1.0,17,0,25,generate_graphs_4
18,0.0016710808856358398,0.688125711956125,0.037158076410334806,1.0,1.0,18,0,25,generate_graphs_4
19,0.4143545787539683,0.6793151173191303,0.2555777971728997,1.0,1.0,19,0,25,generate_graphs_4
20,0.036825672432201,0.4900182172031081,0.5819498073305207,1.0,1.0,20,0,25,generate_graphs_4
21,0.015191701093290244,0.6290421171699445,0.0767267261091398,1.0,1.0,21,0,25,generate_graphs_4
22,0.016042247149022294,0.4271537319378954,0.01365603893411072,1.0,1.0,22,0,25,generate_graphs_4
23,0.03954188580104325,0.0680164706656927,0.26352091452274223,1.0,1.0,23,0,25,generate_graphs_4
24,0.006566598143654768,0.13725454184790162,0.383753809475549,1.0,1.0,24,0,25,generate_graphs_4
25,0.0008161671790533208,0.2159186849154973,0.6962376490368083,1.0,1.0,25,1,25,generate_graphs_4
26,0.004134574886630032,0.0769700550586499,0.40002073119857756,1.0,1.0,26,1,25,generate_graphs_4
27,0.00467018893845699,0.04241110839480161,0.8417539764539523,1.0,1.0,27,1,25,generate_graphs_4
28,4.525092885734081e-06,0.007792623027882076,0.03259033847236739,1.0,1.0,28,1,25,generate_graphs_4
29,0.008321773400886951,0.0969506103247514,0.5161182086378948,1.0,1.0,29,1,25,generate_graphs_4
30,0.010152468721536904,0.900043097351509,0.1191752799060245,1.0,1.0,30,1,25,generate_graphs_4
31,0.017333872504067847,0.4566396390581906,0.5217237392893076,1.0,1.0,31,1,25,generate_graphs_4
32,0.0002437129744769194,0.06894977620077336,0.8146353627045533,1.0,1.0,32,1,25,generate_graphs_4
33,0.008948745516282131,0.0065667582789451584,0.5863913495645434,1.0,1.0,33,1,25,generate_graphs_4
34,0.10475510871837852,0.7681083551595774,0.8359842052090871,1.0,1.0,34,1,25,generate_graphs_4
35,7.605320891528607e-05,0.10728024955840991,0.16234535208955608,1.0,1.0,35,1,25,generate_graphs_4
36,9.362677023218753e-05,0.09058416031297939,0.9833223490595575,1.0,1.0,36,1,25,generate_graphs_4
37,0.030059072385935953,0.2661460912046106,0.7695048954833676,1.0,1.0,37,1,25,generate_graphs_4
38,0.001884080038396917,0.46638462489830546,0.46240416749859214,1.0,1.0,38,1,25,generate_graphs_4
39,1.8234126750631422e-06,0.012295919094922636,0.02511993270348572,1.0,1.0,39,1,25,generate_graphs_4
40,0.21219752779941176,0.6128859036917571,0.1331746599630208,1.0,1.0,40,1,25,generate_graphs_4
41,2.7835842376592648e-05,0.026700849583570677,0.527310676592649,1.0,1.0,41,1,25,generate_graphs_4
42,1.0717590154574885e-05,0.11721988877292729,0.5013962150140655,1.0,1.0,42,1,25,generate_graphs_4
43,2.51137769719794e-06,0.003546018744689776,0.9563682301431777,1.0,1.0,43,1,25,generate_graphs_4
44,4.42494195035398e-06,0.011038592283831217,0.2549984146558782,1.0,1.0,44,1,25,generate_graphs_4
45,0.0031649519508615462,0.4193283692918577,0.2982374598825536,1.0,1.0,45,1,25,generate_graphs_4
46,1.964345821121671e-05,0.008597839700382316,0.03407779078119549,1.0,1.0,46,1,25,generate_graphs_4
47,0.037807385801903286,0.3286017292344542,0.3608261723851624,1.0,1.0,47,1,25,generate_graphs_4
48,0.0012050794354062945,0.07593381455757817,0.622972196947937,1.0,1.0,48,1,25,generate_graphs_4
49,9.131734281637027e-05,0.06396325474402287,0.6377094808724573,1.0,1.0,49,1,25,generate_graphs_4
