,omni,mdmr,stats,nbs_dcorr,nbs_ttest,node,label,n_signal_vertices,generating_func
0,0.1880370350447925,0.697984608769562,0.04490107276718299,1.0,1.0,0,0,15,generate_graphs_1
1,0.33895799712290536,0.48962873287183106,0.00898665763239127,1.0,1.0,1,0,15,generate_graphs_1
2,0.34016070481853655,0.13982288953386576,0.0017359182729466864,1.0,1.0,2,0,15,generate_graphs_1
3,0.3791674769862955,0.7226475409498099,0.0026933291779018846,1.0,1.0,3,0,15,generate_graphs_1
4,0.016809014497278365,0.5397492139548091,0.020546972111835964,1.0,0.015,4,0,15,generate_graphs_1
5,0.7136677167985711,0.7736351018632831,0.052906093046999524,1.0,1.0,5,0,15,generate_graphs_1
6,0.030443648056268677,0.06290659244430481,0.07323679094976245,1.0,1.0,6,0,15,generate_graphs_1
7,0.13164648639516635,0.40041612604879345,0.010222696501910053,1.0,1.0,7,0,15,generate_graphs_1
8,0.7465393115669848,0.3882914313575201,0.008455004909918924,1.0,1.0,8,0,15,generate_graphs_1
9,0.06725008950751604,0.20354518580236702,0.01019635980833491,1.0,0.015,9,0,15,generate_graphs_1
10,0.23251108085823474,0.49615632357458006,0.2864362416870638,1.0,1.0,10,0,15,generate_graphs_1
11,0.688598613370528,0.9140241265215319,0.07229104502825778,1.0,1.0,11,0,15,generate_graphs_1
12,0.029062556178213766,0.20547885632730228,0.1954413547428503,1.0,1.0,12,0,15,generate_graphs_1
13,0.9329000552875345,0.5121966829946509,0.00021348306677444382,1.0,1.0,13,0,15,generate_graphs_1
14,0.8766980536478528,0.1214155396241681,0.07090422699684729,1.0,1.0,14,0,15,generate_graphs_1
15,0.8133643526133227,0.03775660184494505,0.0007138699807212759,1.0,1.0,15,0,15,generate_graphs_1
16,0.049536176752257494,0.7739177616755697,7.586876403930513e-06,1.0,1.0,16,0,15,generate_graphs_1
17,0.5338646266396389,0.6865053141207789,0.00020145927033708117,1.0,1.0,17,0,15,generate_graphs_1
18,0.7659735085194026,0.6365954677617991,0.0026451482312904997,1.0,1.0,18,0,15,generate_graphs_1
19,0.21553735529984844,0.4048354048517666,0.002325054415073845,1.0,1.0,19,0,15,generate_graphs_1
20,0.6560676333741784,0.8958719035620671,0.004537192490204171,1.0,1.0,20,0,15,generate_graphs_1
21,0.38066797305602773,0.07872464284250687,0.16333761165727784,1.0,1.0,21,0,15,generate_graphs_1
22,0.4807660589462873,0.676836266477111,0.003617611063524259,1.0,1.0,22,0,15,generate_graphs_1
23,0.0032685134000655734,0.24484768012321417,0.012534171721926916,1.0,1.0,23,0,15,generate_graphs_1
24,0.8032453986393886,0.6603473498694457,0.003794351030171547,1.0,1.0,24,0,15,generate_graphs_1
25,0.12156199547385464,0.33178009702129196,0.011841749731157408,1.0,1.0,25,0,15,generate_graphs_1
26,0.006518073223780114,0.32291156126040715,0.3099045175590975,1.0,1.0,26,0,15,generate_graphs_1
27,0.9719129760265639,0.37753986318240257,0.034338046048459865,1.0,1.0,27,0,15,generate_graphs_1
28,0.6124038804506327,0.8349288028813928,0.000259939491171808,1.0,1.0,28,0,15,generate_graphs_1
29,0.36389194156245336,0.46227297746837126,2.382092960703097e-05,1.0,1.0,29,0,15,generate_graphs_1
30,0.1551277123335515,0.9358756284756699,0.02977100095165854,1.0,1.0,30,0,15,generate_graphs_1
31,0.3723875441137118,0.3428529772384667,0.0011625274460322292,1.0,1.0,31,0,15,generate_graphs_1
32,0.6660375645874883,0.9972454622730541,0.00021593807302723982,1.0,1.0,32,0,15,generate_graphs_1
33,4.681309526880279e-05,0.020677346962816277,0.025078857883625117,1.0,1.0,33,0,15,generate_graphs_1
34,0.12147867300986746,0.5924544830003973,0.008669181277952114,1.0,1.0,34,0,15,generate_graphs_1
35,0.0008494207010646183,0.10225621766479408,1.5087972676766272e-05,1.0,1.0,35,1,15,generate_graphs_1
36,0.0002093005002396714,0.3324528109665948,0.00041468098563844695,1.0,1.0,36,1,15,generate_graphs_1
37,2.073177808133615e-05,0.055777490875420305,0.0008984234884238202,1.0,1.0,37,1,15,generate_graphs_1
38,5.739259122378052e-06,0.11246467835048479,0.00044743011741558834,1.0,1.0,38,1,15,generate_graphs_1
39,3.568008846822505e-05,0.544574258448919,9.66446724912777e-05,1.0,1.0,39,1,15,generate_graphs_1
40,2.5999729060511496e-06,0.03209507858380296,5.8246469648833535e-06,1.0,1.0,40,1,15,generate_graphs_1
41,0.0010774862873717738,0.396851505561475,0.001531620934384206,1.0,1.0,41,1,15,generate_graphs_1
42,0.00224637685989787,0.819214277827331,0.00143379147502301,1.0,1.0,42,1,15,generate_graphs_1
43,0.002186628080502271,0.17051258861346097,7.048169690936813e-06,1.0,1.0,43,1,15,generate_graphs_1
44,0.008380152589559133,0.37868762060358413,0.00010244368342468239,1.0,1.0,44,1,15,generate_graphs_1
45,7.526154942075362e-08,0.060455338241456075,0.00029616841334227987,1.0,0.015,45,1,15,generate_graphs_1
46,0.033155620021055945,0.0532783095593751,0.004322818263624798,1.0,1.0,46,1,15,generate_graphs_1
47,0.0013401625478070397,0.0541247000414152,0.0006044512576249213,1.0,1.0,47,1,15,generate_graphs_1
48,0.00014539085895767776,0.01739217939773039,0.00019621862741152612,1.0,0.015,48,1,15,generate_graphs_1
49,2.0915353490215904e-07,0.001742541512497133,0.0001326578096051749,1.0,1.0,49,1,15,generate_graphs_1
