,omni,mdmr,stats,node,label,n_signal_vertices,generating_func
0,0.8788820155489769,0.11154477705347647,1.9260635741098356e-21,0,0,40,generate_graphs_4
1,0.816872745059865,0.3336500743551049,2.9820708860412626e-27,1,0,40,generate_graphs_4
2,0.683727433184278,0.6359090517448864,3.853959911103619e-10,2,0,40,generate_graphs_4
3,0.7385064996105491,0.699112283661059,4.105731698865731e-20,3,0,40,generate_graphs_4
4,0.21837143221559535,0.37721518208572086,8.090975504494212e-14,4,0,40,generate_graphs_4
5,0.33142765164007454,0.5609665417461203,2.583926493082539e-24,5,0,40,generate_graphs_4
6,0.3556249976483486,0.992571991060738,2.4760682295288075e-25,6,0,40,generate_graphs_4
7,0.7870289751480481,0.7581740653793146,3.60336192154787e-12,7,0,40,generate_graphs_4
8,0.07701890290720988,0.5690165944520184,1.382590735395341e-23,8,0,40,generate_graphs_4
9,0.6829686201151868,0.5759350134123418,1.287260894735565e-19,9,0,40,generate_graphs_4
10,0.5966713697995216,0.538931838773654,1.4972669092735276e-13,10,0,40,generate_graphs_4
11,0.9882723965575665,0.02167695466003889,5.786427676126552e-20,11,0,40,generate_graphs_4
12,0.08107383799545746,0.9184170727715122,1.01780034472e-15,12,0,40,generate_graphs_4
13,0.8738934759686305,0.25493635658101593,1.999713561079477e-20,13,0,40,generate_graphs_4
14,0.3469745048654443,0.8939119988728951,2.983625935301581e-29,14,0,40,generate_graphs_4
15,0.5337723771009684,0.25819457779419125,4.491854559942856e-19,15,0,40,generate_graphs_4
16,0.13617287701320535,0.8658134290455035,3.713050834582801e-17,16,0,40,generate_graphs_4
17,0.4307938763932725,0.8473888648601818,2.218429197975184e-20,17,0,40,generate_graphs_4
18,0.2745813581779743,0.4042484720393032,9.224257046320785e-24,18,0,40,generate_graphs_4
19,0.5860349089578952,0.9913323115995514,9.538164777639473e-22,19,0,40,generate_graphs_4
20,0.6790285474256755,0.936282547506585,1.147314897700853e-15,20,0,40,generate_graphs_4
21,0.022413161017872087,0.5167467191476465,4.0330768697049465e-12,21,0,40,generate_graphs_4
22,0.9999811992750695,0.8860037988729019,5.076943670571468e-17,22,0,40,generate_graphs_4
23,0.8767683412338294,0.7393304646483352,9.576947943682585e-18,23,0,40,generate_graphs_4
