,omni,mdmr,stats,nbs_dcorr,nbs_ttest,node,label,n_signal_vertices,generating_func
0,0.18062536872147697,0.5089862153068994,0.004057532234512479,1.0,1.0,0,0,10,generate_graphs_4
1,0.17404415125291037,0.7546788482295987,0.05612956350017039,1.0,1.0,1,0,10,generate_graphs_4
2,0.11606935728820619,0.9409692863368417,0.014086271373205034,1.0,1.0,2,0,10,generate_graphs_4
3,0.0637888646691324,0.4011064380270179,0.4184145317193583,1.0,1.0,3,0,10,generate_graphs_4
4,0.0438280278196439,0.024000141561385836,0.5060414057459943,1.0,1.0,4,0,10,generate_graphs_4
5,0.09869161616070615,0.6799981551972756,0.1863941362646505,1.0,1.0,5,0,10,generate_graphs_4
6,0.4916861248716552,0.7130247555011472,0.14259070538585453,1.0,1.0,6,0,10,generate_graphs_4
7,0.30583832190514404,0.6053395525867038,0.12851693686742452,1.0,1.0,7,0,10,generate_graphs_4
8,0.016804113381401406,0.4942467412453917,0.17956384110027868,1.0,1.0,8,0,10,generate_graphs_4
9,0.543052540317362,0.7497337380964417,0.022739774305459984,1.0,1.0,9,0,10,generate_graphs_4
10,0.04590678861690438,0.5246526746725266,0.03447530347364778,1.0,1.0,10,0,10,generate_graphs_4
11,0.14043925087446915,0.39226910673586574,0.29029264161653,1.0,1.0,11,0,10,generate_graphs_4
12,0.0050992008563599716,0.49686767169175705,0.01197161288630162,1.0,1.0,12,0,10,generate_graphs_4
13,0.050328305499711845,0.589776047057013,0.9339878191949638,1.0,1.0,13,0,10,generate_graphs_4
14,0.47182250072927645,0.38375062892764134,0.052465303977430024,1.0,1.0,14,0,10,generate_graphs_4
15,0.42160771540579245,0.9577430700083046,0.005296994606488556,1.0,1.0,15,0,10,generate_graphs_4
16,0.11504515971706274,0.27693294001222546,0.5579064093251505,1.0,1.0,16,0,10,generate_graphs_4
17,0.23222105898898207,0.4335392305421794,0.009034977267135043,1.0,1.0,17,0,10,generate_graphs_4
18,0.02261546404814427,0.13906377999574593,0.8611452775285389,1.0,1.0,18,0,10,generate_graphs_4
19,0.0002419583469307516,0.21800532718899232,0.001211355334984643,1.0,1.0,19,0,10,generate_graphs_4
20,0.19615429947442686,0.4384540711072854,0.19499880447319812,1.0,1.0,20,0,10,generate_graphs_4
21,0.3666925628384711,0.27731062454102495,0.0017338982637887155,1.0,1.0,21,0,10,generate_graphs_4
22,0.1725170527788838,0.2083991803522782,0.05956088342225974,1.0,1.0,22,0,10,generate_graphs_4
23,0.06809906381244643,0.25289412768305897,0.01679653820084714,1.0,1.0,23,0,10,generate_graphs_4
24,0.08253657051391901,0.2181184864896459,0.0407769368927829,1.0,1.0,24,0,10,generate_graphs_4
25,0.3045228355247372,0.5632531752176555,0.34369267233801,1.0,1.0,25,0,10,generate_graphs_4
26,0.5452048941104397,0.8381452321148624,0.07821964778406691,1.0,1.0,26,0,10,generate_graphs_4
27,0.009350704156121076,0.18375775110032233,0.00925481203901604,1.0,1.0,27,0,10,generate_graphs_4
28,0.8600363900126586,0.8459555041081314,0.1913360723961255,1.0,1.0,28,0,10,generate_graphs_4
29,0.14802860545000085,0.5851448511003373,0.07924849627345773,1.0,1.0,29,0,10,generate_graphs_4
30,0.031690325115643014,0.2158514715284201,0.1256375018107635,1.0,1.0,30,0,10,generate_graphs_4
31,0.20696431235404417,0.4429237763339197,0.05559020610656257,1.0,1.0,31,0,10,generate_graphs_4
32,0.06381437685122557,0.9481242483027603,0.20505233489657357,1.0,1.0,32,0,10,generate_graphs_4
33,0.8663795759232601,0.37071622372652974,0.06720301577328679,1.0,1.0,33,0,10,generate_graphs_4
34,0.009069032811625532,0.11403354838951638,0.08000763262425337,1.0,1.0,34,0,10,generate_graphs_4
35,0.4348151421684262,0.6514992803288924,0.07086137264249133,1.0,1.0,35,0,10,generate_graphs_4
36,0.3732318817024477,0.9247192662200894,0.09683979764904378,1.0,1.0,36,0,10,generate_graphs_4
37,0.18058420253688945,0.8727727770244028,0.0027964417371605607,1.0,1.0,37,0,10,generate_graphs_4
38,0.7598904089589749,0.9089636031733312,0.10086428072500293,1.0,1.0,38,0,10,generate_graphs_4
39,0.3160540128128529,0.26533283225376353,0.898225968509868,1.0,1.0,39,0,10,generate_graphs_4
40,0.033080981637941986,0.7785726156442278,0.01912058026403004,1.0,1.0,40,1,10,generate_graphs_4
41,1.1249911767226003e-05,0.21912431850774727,0.002539272521111109,1.0,1.0,41,1,10,generate_graphs_4
42,0.002311149178195319,0.7173183222520934,0.3572572333204095,1.0,1.0,42,1,10,generate_graphs_4
43,0.0008587766074523956,0.06394295772810428,0.0223334339832037,1.0,1.0,43,1,10,generate_graphs_4
44,0.02824723283712385,0.4523597510494266,0.08943915318245933,1.0,1.0,44,1,10,generate_graphs_4
45,0.000142447196886893,0.15588253562408722,0.03677263429697141,1.0,1.0,45,1,10,generate_graphs_4
46,0.0002373556771536181,0.0744765760916811,0.00018963569375034963,1.0,1.0,46,1,10,generate_graphs_4
47,2.019316258931012e-05,0.074554466721702,0.04557572866318267,1.0,1.0,47,1,10,generate_graphs_4
48,0.0017318741173181554,0.4332004815493279,0.1142753758914963,1.0,1.0,48,1,10,generate_graphs_4
49,0.001692633541426935,0.6763343826062206,0.30337595229197634,1.0,1.0,49,1,10,generate_graphs_4
