,omni,mdmr,stats,nbs_dcorr,nbs_ttest,node,label,n_signal_vertices,generating_func
0,0.3564314813910313,0.29438357257287906,0.8247185301991771,1.0,1.0,0,0,0,generate_graphs_4
1,0.6557387774314125,0.1925457003771955,0.8219227049881083,1.0,1.0,1,0,0,generate_graphs_4
2,0.8814210598195178,0.9401545447326188,0.9179421850911241,1.0,1.0,2,0,0,generate_graphs_4
3,0.040608629275167,0.8896975039450464,0.2991813591400441,1.0,1.0,3,0,0,generate_graphs_4
4,0.7337574903213689,0.10916657974787439,0.7698825082852206,1.0,1.0,4,0,0,generate_graphs_4
5,0.7754753419573547,0.1254967977951676,0.9056376201345883,1.0,1.0,5,0,0,generate_graphs_4
6,0.06119991575076303,0.034334518913785396,0.6469268678094413,1.0,1.0,6,0,0,generate_graphs_4
7,0.44467740891885144,0.25260206686079467,0.5479970318348779,1.0,1.0,7,0,0,generate_graphs_4
8,0.5840744046551853,0.1817273633730403,0.7175973630784631,1.0,1.0,8,0,0,generate_graphs_4
9,0.455280133720273,0.29603765961972767,0.4343142907938471,1.0,1.0,9,0,0,generate_graphs_4
10,0.31323188387216266,0.18228329213421907,0.9299081620632463,1.0,1.0,10,0,0,generate_graphs_4
11,0.24479585667403653,0.4352704280637119,0.9387394224068595,1.0,1.0,11,0,0,generate_graphs_4
12,0.02735737814043226,0.4855421368493823,0.8700186098729112,1.0,1.0,12,0,0,generate_graphs_4
13,0.639066450337805,0.5104463675614581,0.9538326606432801,1.0,1.0,13,0,0,generate_graphs_4
14,0.6929317321122166,0.2807780327131799,0.7536376085394041,1.0,1.0,14,0,0,generate_graphs_4
15,0.2920107098957356,0.609514858475934,0.5467120284439975,1.0,1.0,15,0,0,generate_graphs_4
16,0.42969952694453306,0.5161388645529696,0.7201816839300379,1.0,1.0,16,0,0,generate_graphs_4
17,0.1881797277035155,0.19707817102258668,0.33397894129179534,1.0,1.0,17,0,0,generate_graphs_4
18,0.20569991055235634,0.3465187686394001,0.6362793862022427,1.0,1.0,18,0,0,generate_graphs_4
19,0.22931549931715436,0.07225934265496871,0.5335782029017584,1.0,1.0,19,0,0,generate_graphs_4
20,0.6674528811861595,0.9335270050963835,0.902176197036,1.0,1.0,20,0,0,generate_graphs_4
21,0.7525654573133566,0.8163924068503609,0.9922959741803962,1.0,1.0,21,0,0,generate_graphs_4
22,0.6418109138807881,0.9695130895923163,0.8481066436615805,1.0,1.0,22,0,0,generate_graphs_4
23,0.30800647106702994,0.4075446273665872,0.35070935291384747,1.0,1.0,23,0,0,generate_graphs_4
24,0.23112638062027582,0.41443684995135127,0.8837948055794399,1.0,1.0,24,0,0,generate_graphs_4
25,0.03144048938318653,0.8563652017118091,0.015038056441931645,1.0,1.0,25,0,0,generate_graphs_4
26,0.7277879726742505,0.478330794419692,0.8927121200300119,1.0,1.0,26,0,0,generate_graphs_4
27,0.5318303548515166,0.9465681204258496,0.6179109548502879,1.0,1.0,27,0,0,generate_graphs_4
28,0.9973251143156057,0.29626401431291555,0.7940090650658347,1.0,1.0,28,0,0,generate_graphs_4
29,0.03572326364987545,0.01862204751981545,0.0025450845640434066,1.0,1.0,29,0,0,generate_graphs_4
30,0.4067365327087237,0.8643309726527176,0.8464104881321177,1.0,1.0,30,0,0,generate_graphs_4
31,0.5807545941114881,0.10097912873064718,0.7847954062721969,1.0,1.0,31,0,0,generate_graphs_4
32,0.1321708675638282,0.5325210612351103,0.47647382369944336,1.0,1.0,32,0,0,generate_graphs_4
33,0.52409660297817,0.7198533509312324,0.7828631400820268,1.0,1.0,33,0,0,generate_graphs_4
34,0.7168266792212575,0.7291716436889266,0.907677972678746,1.0,1.0,34,0,0,generate_graphs_4
35,0.3653448013851363,0.29556536164340963,0.834369822176593,1.0,1.0,35,0,0,generate_graphs_4
36,0.5771125607640213,0.7504816951394906,0.8043358739062288,1.0,1.0,36,0,0,generate_graphs_4
37,0.8592858699447643,0.1070962505635616,0.7767843784761869,1.0,1.0,37,0,0,generate_graphs_4
38,0.41038094474945597,0.2993135966301146,0.9406774219077467,1.0,1.0,38,0,0,generate_graphs_4
39,0.510655473567325,0.7635007397838609,0.7997019507751953,1.0,1.0,39,0,0,generate_graphs_4
40,0.6436243228874072,0.8707010770458843,0.7542944989753252,1.0,1.0,40,0,0,generate_graphs_4
41,0.3642037907987146,0.581989904970812,0.2138684929487438,1.0,1.0,41,0,0,generate_graphs_4
42,0.9888127092594321,0.14655247588393444,0.6069050636304469,1.0,1.0,42,0,0,generate_graphs_4
43,0.225232099275116,0.751698652606495,0.4029801126551467,1.0,1.0,43,0,0,generate_graphs_4
44,0.5833120734675648,0.7089494575500057,0.9866609310035241,1.0,1.0,44,0,0,generate_graphs_4
45,0.5963219792005072,0.7051174958329234,0.9980114357633155,1.0,1.0,45,0,0,generate_graphs_4
46,0.03123895366098787,0.41964029284683513,0.5371322108594077,1.0,1.0,46,0,0,generate_graphs_4
47,0.6445837822152127,0.4995812672251799,0.9413942500439394,1.0,1.0,47,0,0,generate_graphs_4
48,0.14761535904564038,0.31217387600497765,0.4312883835376917,1.0,1.0,48,0,0,generate_graphs_4
49,0.9365124216374767,0.9163679151239221,0.365351536878692,1.0,1.0,49,0,0,generate_graphs_4
