,omni,mdmr,stats,node,label,n_signal_vertices,generating_func
0,1.8413895713214206e-05,0.09691647029286046,1.4604253047911906e-44,0,0,40,generate_graphs_1
1,0.0014812250171554035,0.20861247736448266,5.843418523622317e-41,1,0,40,generate_graphs_1
2,0.00064308929551385,0.13905587886532,6.716337923495975e-36,2,0,40,generate_graphs_1
3,0.0010783554068072812,0.22451456108443174,6.453804680271886e-40,3,0,40,generate_graphs_1
4,0.0008229254450663902,0.4023840335376088,4.854400453119574e-39,4,0,40,generate_graphs_1
5,9.052602626710283e-05,0.30116043069105325,2.0451590968367657e-41,5,0,40,generate_graphs_1
6,6.738323346332445e-07,0.03700187073433676,5.1725718627903584e-52,6,0,40,generate_graphs_1
7,7.835438122904674e-07,0.6490523797806464,2.638272335156666e-43,7,0,40,generate_graphs_1
8,1.2693208191799187e-05,0.017130999435501316,2.2355313587764414e-43,8,0,40,generate_graphs_1
9,2.1805367480327362e-05,0.05181042342100635,3.860063795058678e-41,9,0,40,generate_graphs_1
10,1.2163338602917533e-05,0.07129828411163806,7.06014112954591e-38,10,0,40,generate_graphs_1
11,6.8363297663389376e-06,0.01889899572159685,4.0687124150392325e-29,11,0,40,generate_graphs_1
12,0.00018181284744642003,0.1706519166802389,8.09750418380575e-45,12,0,40,generate_graphs_1
13,3.0530319508247372e-06,0.035916497990552666,1.0647637127708822e-45,13,0,40,generate_graphs_1
14,0.00034985324608434606,0.3530948394222016,2.6248818957325768e-39,14,0,40,generate_graphs_1
15,0.0035395103260438573,0.17376197748738445,2.623345436478752e-33,15,0,40,generate_graphs_1
16,2.5262074497781436e-08,6.341544377855863e-05,1.8642494261154142e-46,16,0,40,generate_graphs_1
17,2.348996453723155e-05,0.0036805764943770875,4.780446535818306e-46,17,0,40,generate_graphs_1
18,1.0304738449864647e-05,0.010559062650789475,3.014626694854419e-41,18,0,40,generate_graphs_1
19,0.03278210728168455,0.034930259858518414,6.906957697232183e-40,19,0,40,generate_graphs_1
20,2.7645131401317688e-08,0.2924601610512342,7.631303404197818e-44,20,0,40,generate_graphs_1
21,0.001114624750454426,0.35426860539851834,8.730509501589432e-42,21,0,40,generate_graphs_1
22,6.281202569877948e-05,0.36962039010068504,1.683796856130154e-46,22,0,40,generate_graphs_1
23,0.0006722643013475401,0.049707907978361734,2.193410312678177e-42,23,0,40,generate_graphs_1
24,0.0010436567856653537,0.5078350719714833,4.237665652523352e-36,24,0,40,generate_graphs_1
25,0.00035155063279081346,0.5270364703605421,2.6773779044662183e-25,25,0,40,generate_graphs_1
26,2.4039868974930367e-06,0.44351760593008616,1.2893900800578454e-43,26,0,40,generate_graphs_1
27,0.0005589866226843198,0.12642857672013746,2.3762575888449765e-38,27,0,40,generate_graphs_1
28,1.0958519184982701e-05,0.08930615280874085,8.95602827047242e-44,28,0,40,generate_graphs_1
29,0.00044740048726553286,0.012329572523560827,7.934646671745797e-46,29,0,40,generate_graphs_1
30,2.0847319722352283e-29,1.1230418770443013e-10,2.4239914664113886e-76,30,1,40,generate_graphs_1
31,9.191754096590453e-33,6.989047729771061e-10,2.0415678830289304e-71,31,1,40,generate_graphs_1
32,2.911822956811807e-33,3.3571088002410243e-12,1.3411677015206775e-74,32,1,40,generate_graphs_1
33,9.462864435399947e-28,5.344149913249719e-09,1.259055371184939e-68,33,1,40,generate_graphs_1
34,3.0428886882390225e-35,2.578684640011741e-14,2.796117091215085e-72,34,1,40,generate_graphs_1
35,2.7871149034463388e-33,1.4620846320632391e-12,3.637660602131638e-76,35,1,40,generate_graphs_1
36,1.1693665647548267e-29,6.190505165760658e-12,5.294525975885423e-70,36,1,40,generate_graphs_1
37,3.4669965501293308e-34,2.5740135175663376e-13,1.1011643800224428e-75,37,1,40,generate_graphs_1
38,5.739498117965433e-34,8.294290664607155e-14,8.399971573950902e-74,38,1,40,generate_graphs_1
39,2.4064784692263885e-29,7.189505713220001e-12,5.2933529820683513e-76,39,1,40,generate_graphs_1
40,3.122644603616315e-30,1.5631150131331053e-13,1.7148942401339267e-72,40,1,40,generate_graphs_1
41,9.296855662635867e-33,1.6690976003944625e-11,2.059380302670966e-71,41,1,40,generate_graphs_1
42,3.500812085427762e-36,4.654255657138423e-13,2.4297193738726328e-73,42,1,40,generate_graphs_1
43,1.9482584969865582e-25,5.1701394348097786e-08,2.4666230237855287e-73,43,1,40,generate_graphs_1
44,8.696500736903046e-28,3.360235810704327e-10,3.845691115882581e-69,44,1,40,generate_graphs_1
45,2.150556881034353e-24,4.2926107819778575e-07,3.9361536162236105e-67,45,1,40,generate_graphs_1
46,1.9734389466428785e-39,2.1708899794092112e-18,2.063377403647477e-83,46,1,40,generate_graphs_1
47,5.829187664089447e-34,1.757952853924823e-16,1.7346593539644563e-74,47,1,40,generate_graphs_1
48,4.382629840710425e-30,1.59223872497033e-11,1.9381571999332793e-78,48,1,40,generate_graphs_1
49,1.4427744321800634e-32,5.110549372510738e-13,3.993195433122061e-74,49,1,40,generate_graphs_1
50,1.6279377284545615e-33,4.969724645580848e-13,5.098703100965341e-73,50,1,40,generate_graphs_1
